# exported by xylib from a canberra_cnf file

### block #0 Sample title.
# date and time: Fri, 2024-03-15 11:12:39
# energy calib 0: 0.6693549
# energy calib 1: 0.8467742
# energy calib 2: 0
# live time (s): 1200.00
# real time (s): 1201.42
# column_1	column_2
730.588733	51.000000
731.435507	43.000000
732.282281	49.000000
733.129056	60.000000
733.975830	55.000000
734.822604	53.000000
735.669378	51.000000
736.516152	46.000000
737.362927	40.000000
738.209701	51.000000
739.056475	55.000000
739.903249	45.000000
740.750024	54.000000
741.596798	35.000000
742.443572	48.000000
743.290346	46.000000
744.137120	40.000000
744.983895	51.000000
745.830669	53.000000
746.677443	41.000000
747.524217	53.000000
748.370992	49.000000
749.217766	44.000000
750.064540	38.000000
750.911314	42.000000
751.758088	29.000000
752.604863	50.000000
753.451637	40.000000
754.298411	45.000000
755.145185	50.000000
755.991960	54.000000
756.838734	47.000000
757.685508	43.000000
758.532282	33.000000
759.379056	43.000000
760.225831	41.000000
761.072605	44.000000
761.919379	43.000000
762.766153	44.000000
763.612927	41.000000
764.459702	40.000000
765.306476	50.000000
766.153250	43.000000
767.000024	39.000000
767.846799	45.000000
768.693573	34.000000
769.540347	35.000000
770.387121	35.000000
771.233895	39.000000
772.080670	42.000000
772.927444	48.000000
773.774218	44.000000
774.620992	36.000000
775.467767	53.000000
776.314541	54.000000
777.161315	41.000000
778.008089	39.000000
778.854863	51.000000
779.701638	34.000000
780.548412	48.000000
781.395186	46.000000
782.241960	41.000000
783.088735	26.000000
783.935509	56.000000
784.782283	36.000000
785.629057	31.000000
786.475831	38.000000
787.322606	39.000000
788.169380	32.000000
789.016154	40.000000
789.862928	38.000000
790.709703	45.000000
791.556477	41.000000
792.403251	39.000000
793.250025	46.000000
794.096799	34.000000
794.943574	42.000000
795.790348	46.000000
796.637122	39.000000
797.483896	39.000000
798.330671	45.000000
799.177445	38.000000
800.024219	29.000000
800.870993	38.000000
801.717767	36.000000
802.564542	32.000000
803.411316	38.000000
804.258090	30.000000
805.104864	28.000000
805.951639	44.000000
806.798413	33.000000
807.645187	36.000000
808.491961	33.000000
809.338735	40.000000
810.185510	30.000000
811.032284	40.000000
811.879058	26.000000
812.725832	39.000000
813.572607	43.000000
814.419381	39.000000
815.266155	25.000000
816.112929	29.000000
816.959703	37.000000
817.806478	44.000000
818.653252	32.000000
819.500026	32.000000
820.346800	52.000000
821.193574	42.000000
822.040349	32.000000
822.887123	41.000000
823.733897	23.000000
824.580671	28.000000
825.427446	38.000000
826.274220	39.000000
827.120994	36.000000
827.967768	46.000000
828.814542	35.000000
829.661317	41.000000
830.508091	34.000000
831.354865	30.000000
832.201639	30.000000
833.048414	49.000000
833.895188	35.000000
834.741962	31.000000
835.588736	20.000000
836.435510	21.000000
837.282285	34.000000
838.129059	30.000000
838.975833	32.000000
839.822607	35.000000
840.669382	34.000000
841.516156	34.000000
842.362930	32.000000
843.209704	39.000000
844.056478	30.000000
844.903253	33.000000
845.750027	32.000000
846.596801	27.000000
847.443575	33.000000
848.290350	35.000000
849.137124	29.000000
849.983898	34.000000
850.830672	31.000000
851.677446	32.000000
852.524221	25.000000
853.370995	36.000000
854.217769	25.000000
855.064543	26.000000
855.911318	26.000000
856.758092	30.000000
857.604866	34.000000
858.451640	23.000000
859.298414	27.000000
860.145189	34.000000
860.991963	34.000000
861.838737	29.000000
862.685511	31.000000
863.532286	33.000000
864.379060	38.000000
865.225834	29.000000
866.072608	33.000000
866.919382	38.000000
867.766157	33.000000
