Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,1e-05,,
Horizontal Delay,4.01e-05,,
Sample Interval,1e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,1,10
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.2,0.02,2
Vertical Position,0,0,0
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
6.620000e-05,0.36,0.0008,0
6.621000e-05,0.352,0,0.08
6.622000e-05,0.36,-0.0008,0
6.623000e-05,0.36,0,0
6.624000e-05,0.36,0,0
6.625000e-05,0.352,0,0
6.626000e-05,0.36,0,0
6.627000e-05,0.36,0,0.08
6.628000e-05,0.352,0,0.08
6.629000e-05,0.36,0,0
6.630000e-05,0.36,0,0
6.631000e-05,0.352,0,0.08
6.632000e-05,0.36,0,0
6.633000e-05,0.36,0,0
6.634000e-05,0.36,0.0008,0
6.635000e-05,0.352,0,0
6.636000e-05,0.36,0,0.08
6.637000e-05,0.36,0,0
6.638000e-05,0.36,0,0
6.639000e-05,0.344,0,0
6.640000e-05,0.36,0,0
6.641000e-05,0.36,0,0
6.642000e-05,0.36,0,0
6.643000e-05,0.36,0,0.08
6.644000e-05,0.36,0,0
6.645000e-05,0.36,0,0
6.646000e-05,0.36,0,0
6.647000e-05,0.36,0,0
6.648000e-05,0.36,0,0
6.649000e-05,0.352,0.0008,0
6.650000e-05,0.352,0,0.08
6.651000e-05,0.36,0.0008,0
6.652000e-05,0.368,0,0
6.653000e-05,0.36,0,0.08
6.654000e-05,0.36,0.0008,0
6.655000e-05,0.36,0,0
6.656000e-05,0.36,0,0.08
6.657000e-05,0.36,0,0
6.658000e-05,0.36,0,0
6.659000e-05,0.36,0,0
6.660000e-05,0.352,0.0008,0.08
6.661000e-05,0.36,0,0
6.662000e-05,0.36,0,0
6.663000e-05,0.36,0,0
6.664000e-05,0.352,0,0.08
6.665000e-05,0.36,0,0
6.666000e-05,0.36,0,0
6.667000e-05,0.36,0,0
6.668000e-05,0.36,0,0.08
6.669000e-05,0.368,0,0
6.670000e-05,0.36,0,0
6.671000e-05,0.36,0,0
6.672000e-05,0.352,0,0.08
6.673000e-05,0.36,0,0.08
6.674000e-05,0.352,0,0
6.675000e-05,0.36,0,0.08
6.676000e-05,0.36,0,0
6.677000e-05,0.352,0,0
6.678000e-05,0.36,-0.0008,0.08
6.679000e-05,0.36,0,0
6.680000e-05,0.352,-0.0008,0
6.681000e-05,0.36,0,0
6.682000e-05,0.344,0,0
6.683000e-05,0.352,0,0
6.684000e-05,0.36,0,0
6.685000e-05,0.36,0,0
6.686000e-05,0.312,0,0
6.687000e-05,0.248,0.0008,0
6.688000e-05,0.2,0,0.08
6.689000e-05,0.168,0,0
6.690000e-05,0.112,0,0
6.691000e-05,0.056,-0.0008,0
6.692000e-05,0.016,0,0
6.693000e-05,0,0,0
6.694000e-05,0,0,0.08
6.695000e-05,-0.016,0,0.08
6.696000e-05,-0.016,0,0
6.697000e-05,0,0,0
6.698000e-05,-0.008,0,0
6.699000e-05,0,0.0008,0
6.700000e-05,0.008,0,0
6.701000e-05,0.008,0,0
6.702000e-05,0.016,0,0
6.703000e-05,0.016,0,0
6.704000e-05,0.016,0,0
6.705000e-05,0.016,0,0
6.706000e-05,0.016,0,0
6.707000e-05,0.016,0,0.08
6.708000e-05,0,0,0
6.709000e-05,0.016,-0.0008,0.08
6.710000e-05,0.016,0,0
6.711000e-05,0.008,0,0
6.712000e-05,0.008,0,0
6.713000e-05,0.016,0,0
6.714000e-05,0.016,0,0
6.715000e-05,0.008,0,0.08
6.716000e-05,0.016,0.0008,0
6.717000e-05,0.008,0,0
6.718000e-05,0.008,0,0
6.719000e-05,0.008,0,0
6.720000e-05,0,0,0
6.721000e-05,0.008,0,0
6.722000e-05,0.008,0,0
6.723000e-05,0.016,0,0
6.724000e-05,0.008,0,0
6.725000e-05,0.008,0,0
6.726000e-05,0.016,0,0.08
6.727000e-05,0.016,0.0008,0
6.728000e-05,0.008,0,0
6.729000e-05,0.008,0,0
6.730000e-05,0.016,0,0
6.731000e-05,0.008,0.0008,0
6.732000e-05,0.016,0,0
6.733000e-05,0.008,0,0.08
6.734000e-05,0.008,0,0
6.735000e-05,0.008,-0.0008,0.08
6.736000e-05,0.008,0,0
6.737000e-05,0.008,0,0
6.738000e-05,0,0,0
6.739000e-05,0,0.0008,0
6.740000e-05,0.016,0,0
6.741000e-05,0.008,0.0008,0.08
6.742000e-05,0.008,0,0
6.743000e-05,0.008,0.0008,0
6.744000e-05,0,0,0
6.745000e-05,0.008,0,0
6.746000e-05,0.008,0,0
6.747000e-05,0.016,0,0
6.748000e-05,0.008,0,0
6.749000e-05,0.008,0,0
6.750000e-05,0.008,0,0
6.751000e-05,0,0,0
6.752000e-05,0,0,0
6.753000e-05,0.008,0,0
6.754000e-05,0.016,0,0.08
6.755000e-05,0.008,0,0
6.756000e-05,0.016,0,0
6.757000e-05,0,-0.0008,0.08
6.758000e-05,0.008,0,0
6.759000e-05,0.008,0,0
6.760000e-05,0.008,0.0008,0
6.761000e-05,0.008,0,0
6.762000e-05,0.008,0.0008,0.08
6.763000e-05,0.016,0,0
6.764000e-05,0.016,0,0
6.765000e-05,0.008,0,0
6.766000e-05,0.008,0,0.08
6.767000e-05,0.008,0,0
6.768000e-05,0,0,0
6.769000e-05,0.008,0,0
6.770000e-05,0,0,0
6.771000e-05,0.008,0,0
6.772000e-05,0,0,0
6.773000e-05,0.008,0,0
6.774000e-05,0.016,0,0
6.775000e-05,0.008,0,0
6.776000e-05,0,0,0
6.777000e-05,0.008,0,0
6.778000e-05,0.008,0,0
6.779000e-05,0.016,0,0
6.780000e-05,0.008,0,0
6.781000e-05,0.016,0,0.08
6.782000e-05,0.008,0.0008,0.08
6.783000e-05,0.008,-0.0008,0.08
6.784000e-05,0.016,0,0
6.785000e-05,0.008,0,0
6.786000e-05,0.008,0,0
6.787000e-05,0.008,0,0
6.788000e-05,0.008,0,0.08
6.789000e-05,0.008,0,0.08
6.790000e-05,0.008,0,0
6.791000e-05,0.008,0,0
6.792000e-05,0.008,0,0
6.793000e-05,0.008,-0.0008,0
6.794000e-05,0,0,0
6.795000e-05,0.008,0,0
6.796000e-05,0.008,-0.0008,0
6.797000e-05,0.008,0,0
6.798000e-05,0,0,0
6.799000e-05,0.008,0,0
6.800000e-05,0,0,0
6.801000e-05,0.008,0,0
6.802000e-05,0.016,0,0
6.803000e-05,0,0,0
6.804000e-05,0,0,0
6.805000e-05,0.008,0,0
6.806000e-05,0.008,0,0
6.807000e-05,0.008,0,0
6.808000e-05,0.008,0,0
6.809000e-05,0.016,0,0
6.810000e-05,0.008,0,0
6.811000e-05,0.008,0,0
6.812000e-05,0.008,0,0
6.813000e-05,0,0,0
6.814000e-05,0.008,0.0008,0
6.815000e-05,0.008,0,0
6.816000e-05,0.016,0,0
6.817000e-05,0.008,0,0
6.818000e-05,0.008,0,0.08
6.819000e-05,0.016,0,0
6.820000e-05,0,0,0
6.821000e-05,0,0.0008,0
6.822000e-05,0.008,0,0
6.823000e-05,0.016,0,0
6.824000e-05,0,0,0
6.825000e-05,0.008,0.0008,0
6.826000e-05,0.008,0,0
6.827000e-05,0.008,0,0
6.828000e-05,0.008,0,0
6.829000e-05,0.008,0,0
6.830000e-05,0,0,0
6.831000e-05,0.008,0.0008,0
6.832000e-05,0,0,0
6.833000e-05,0.016,0.0008,0
6.834000e-05,0.008,0,0.08
6.835000e-05,0.016,0,0
6.836000e-05,0.008,0.0016,0
6.837000e-05,0,0,0
6.838000e-05,0.016,0,0
6.839000e-05,0,0,0.08
6.840000e-05,0.016,0,0
6.841000e-05,0,0,0
6.842000e-05,0.008,0,0
6.843000e-05,0.008,0,0.08
6.844000e-05,0.008,0,0
6.845000e-05,0,0,0.08
6.846000e-05,0.008,0,0
6.847000e-05,0.008,0,0
6.848000e-05,0,0,0.08
6.849000e-05,0.008,0,0
6.850000e-05,0.008,0,0
6.851000e-05,0.016,0,0
6.852000e-05,0.008,0,0
6.853000e-05,0.008,0,0
6.854000e-05,0,0,0.08
6.855000e-05,0,0.0008,0.08
6.856000e-05,0.008,0,0.08
6.857000e-05,0.008,0,0
6.858000e-05,0.008,0,0
6.859000e-05,0.008,0,0.08
6.860000e-05,0.008,0,0.08
6.861000e-05,0.008,0,0.08
6.862000e-05,0.008,0,0
6.863000e-05,0.008,0,0
6.864000e-05,0.008,0,0.08
6.865000e-05,0.008,0,0
6.866000e-05,0.008,0,0
6.867000e-05,0.008,0,0
6.868000e-05,0.008,0,0
6.869000e-05,0.008,0,0
6.870000e-05,0.008,0,0
6.871000e-05,0.016,0,0
6.872000e-05,0.008,0,0
6.873000e-05,0.008,0,0
6.874000e-05,0.016,0,0
6.875000e-05,0,0,0
6.876000e-05,0.008,0,0
6.877000e-05,0.008,0,0
6.878000e-05,0,0,0
6.879000e-05,0.008,0,0
6.880000e-05,0.008,0,0
6.881000e-05,0.008,0,0
6.882000e-05,0.016,0,0
6.883000e-05,0.008,0,0.08
6.884000e-05,0.008,0,0
6.885000e-05,0,0,0.08
6.886000e-05,0.008,0,0
6.887000e-05,0,0,0
6.888000e-05,0,0,0
6.889000e-05,0,0,0.08
6.890000e-05,0.008,0,0
6.891000e-05,0.008,0,0
6.892000e-05,0.008,0,0
6.893000e-05,0,0,0
6.894000e-05,0,0,0
6.895000e-05,0.008,0,0
6.896000e-05,0.016,0,0
6.897000e-05,0.016,0,0
6.898000e-05,0,0,0
6.899000e-05,0.008,0,0
6.900000e-05,0.008,0,0.08
6.901000e-05,0.008,0,0
6.902000e-05,0,0,0
6.903000e-05,0.016,-0.0008,0
6.904000e-05,0.016,0,0
6.905000e-05,0.008,0,0
6.906000e-05,0.008,0,0
6.907000e-05,0.008,0,0
6.908000e-05,0,0,0
6.909000e-05,0.008,0,0
6.910000e-05,0.008,0,0
6.911000e-05,0,0,0.08
6.912000e-05,0.008,0.0008,0
6.913000e-05,0.008,0,0
6.914000e-05,0,0,0
6.915000e-05,0.008,0,0
6.916000e-05,0.016,0,0
6.917000e-05,0.016,0,0
6.918000e-05,0.008,0,0
6.919000e-05,0.008,0,0
6.920000e-05,0.016,0,-0.08
6.921000e-05,0,0,0
6.922000e-05,0.008,0,0
6.923000e-05,0.008,0,0
6.924000e-05,0.008,0,0
6.925000e-05,0,0,0
6.926000e-05,0.008,0,0
6.927000e-05,0,0,0
6.928000e-05,0.008,0,0.08
6.929000e-05,0,0.0008,0
6.930000e-05,0.008,0,0
6.931000e-05,0,0,0
6.932000e-05,0.008,0,0
6.933000e-05,0.008,0,0
6.934000e-05,0.008,0,0
6.935000e-05,0.008,0,0
6.936000e-05,0.008,0,0
6.937000e-05,0.008,0,0
6.938000e-05,0,0,0
6.939000e-05,0,0,0
6.940000e-05,0,0,0
6.941000e-05,0.016,0,0
6.942000e-05,0.008,0,0
6.943000e-05,0.008,0.0008,0
6.944000e-05,0.016,0,0
6.945000e-05,0.008,0,0
6.946000e-05,0.008,0,0
6.947000e-05,0,0,0
6.948000e-05,0.008,0,0
6.949000e-05,0,0,0
6.950000e-05,0.008,0,0
6.951000e-05,0.008,0,0
6.952000e-05,0.008,0,0
6.953000e-05,0.008,0,0
6.954000e-05,0.008,0,0
6.955000e-05,0,0,0
6.956000e-05,0.008,0,0
6.957000e-05,0,-0.0008,0
6.958000e-05,0,0.0008,0
6.959000e-05,0.008,0,0
6.960000e-05,0,0,0.08
6.961000e-05,0,0,0
6.962000e-05,0,0,0
6.963000e-05,0.016,0,0.08
6.964000e-05,0,0,0
6.965000e-05,0,0,0.08
6.966000e-05,0.008,0,0
6.967000e-05,0.008,0,0
6.968000e-05,0.016,0,0
6.969000e-05,0,0,0.08
6.970000e-05,0,0,0
6.971000e-05,0.008,0,0
6.972000e-05,0.016,0,0.08
6.973000e-05,0,0,0
6.974000e-05,0.008,0,0
6.975000e-05,0.008,0,0
6.976000e-05,0.008,0,0
6.977000e-05,0.008,0,0
6.978000e-05,0.016,0,0
6.979000e-05,0.008,0,0.08
6.980000e-05,0,0,0
6.981000e-05,0.008,0,0
6.982000e-05,0.016,0,0
6.983000e-05,0.008,0.0008,0
6.984000e-05,0.016,0,0
6.985000e-05,0.016,0.0008,0
6.986000e-05,0.008,0,0
6.987000e-05,0.016,0,0
6.988000e-05,0,0,0
6.989000e-05,0,0,0
6.990000e-05,0.008,0,0
6.991000e-05,0,0,0
6.992000e-05,0.008,0,0
6.993000e-05,0.008,0.0008,0
6.994000e-05,0.008,0,0
6.995000e-05,0,-0.0008,0
6.996000e-05,0.016,0,0
6.997000e-05,0.008,0,0
6.998000e-05,0,0,0
6.999000e-05,0.016,0,0
7.000000e-05,0.016,0,0
7.001000e-05,0.016,0,0
7.002000e-05,0.008,0,0
7.003000e-05,0.008,0,0
7.004000e-05,0,0.0008,0
7.005000e-05,0.008,0,0
7.006000e-05,0.008,0,0
7.007000e-05,0,0,0
7.008000e-05,0,0,0
7.009000e-05,0,0,0
7.010000e-05,0,0,0.08
7.011000e-05,0.008,0,0
7.012000e-05,0,0,0
7.013000e-05,0.008,0,0
7.014000e-05,0,0,0
7.015000e-05,0.008,0,0
7.016000e-05,0.008,0,0
7.017000e-05,0.008,0,0.08
7.018000e-05,0.016,0,0
7.019000e-05,0.008,0,0
7.020000e-05,0,0,0
7.021000e-05,0,0,0
7.022000e-05,0.008,0,0
7.023000e-05,0.008,0,0
7.024000e-05,0.008,0,0.08
7.025000e-05,0.008,0,0.08
7.026000e-05,0.008,0,0
7.027000e-05,0.008,0,0
7.028000e-05,0.008,0,0
7.029000e-05,0.008,0,0
7.030000e-05,0,0,0
7.031000e-05,0,0,0
7.032000e-05,0.008,0,0
7.033000e-05,0.016,0,0
7.034000e-05,0.008,0,-0.08
7.035000e-05,0.008,0,0.08
7.036000e-05,0.016,0,0
7.037000e-05,0.008,0,0
7.038000e-05,0.008,0,0
7.039000e-05,0.008,0,0
7.040000e-05,0,0,0
7.041000e-05,0.008,0,0
7.042000e-05,0,0,0
7.043000e-05,0.008,0,0
7.044000e-05,0.008,0.0008,0
7.045000e-05,0.008,0,0
7.046000e-05,0,0,0
7.047000e-05,0.016,0,0.08
7.048000e-05,0,0,0
7.049000e-05,0,0.0008,0
7.050000e-05,0,0,0
7.051000e-05,0.008,0,0
7.052000e-05,0,0,0
7.053000e-05,0.008,0,0
7.054000e-05,0.008,0,0
7.055000e-05,0.008,-0.0008,0
7.056000e-05,0.008,0,0
7.057000e-05,0.008,0,0
7.058000e-05,0,0,0
7.059000e-05,0,0,0.08
7.060000e-05,0.008,0,0
7.061000e-05,0,0,0
7.062000e-05,0.016,0,0
7.063000e-05,0.008,0,0
7.064000e-05,0,0,0
7.065000e-05,0.008,0.0008,0.08
7.066000e-05,0,0,0
7.067000e-05,0.008,0,0
7.068000e-05,0.008,0,0
7.069000e-05,0.008,0,0
7.070000e-05,0.008,0,0
7.071000e-05,0.008,0,-0.08
7.072000e-05,0.016,0,0.08
7.073000e-05,0,0.0008,0
7.074000e-05,0.008,0,0
7.075000e-05,0.008,0,0
7.076000e-05,0.016,0,0.08
7.077000e-05,0.016,0,0
7.078000e-05,0.016,0,0
7.079000e-05,0.008,0,0
7.080000e-05,0,0.0008,0
7.081000e-05,0.008,0,0
7.082000e-05,0.008,0,0
7.083000e-05,0.008,0,0
7.084000e-05,0.008,0.0008,0.08
7.085000e-05,0.008,0,0
7.086000e-05,0.008,0,0
7.087000e-05,0.008,0,0
7.088000e-05,0.008,0,0
7.089000e-05,0,0,0
7.090000e-05,0.008,0,0
7.091000e-05,0,0,0.08
7.092000e-05,0.008,0,0
7.093000e-05,0,0,0
7.094000e-05,0.016,0,0
7.095000e-05,0.008,0,0
7.096000e-05,0.008,0,0
7.097000e-05,0,0,0
7.098000e-05,0.008,0,0
7.099000e-05,0.008,0,0
7.100000e-05,0.008,0.0008,0
7.101000e-05,0.008,0,0
7.102000e-05,0.016,0,0
7.103000e-05,0.016,0,0
7.104000e-05,0,0,0
7.105000e-05,0.008,0,0
7.106000e-05,0.008,0,0.08
7.107000e-05,0.016,0,0
7.108000e-05,0.016,0,0
7.109000e-05,0,0,0
7.110000e-05,0.016,0,0.08
7.111000e-05,0.016,0,0.08
7.112000e-05,0.008,0,0
7.113000e-05,0.016,0.0008,0
7.114000e-05,0.008,0,0
7.115000e-05,0,0,0.08
7.116000e-05,0.016,0,0
7.117000e-05,0.016,0,0
7.118000e-05,0.008,0,0
7.119000e-05,0.008,0,0
7.120000e-05,0.008,0,0
7.121000e-05,0,0,0
7.122000e-05,0,0,0
7.123000e-05,0,0,0.08
7.124000e-05,0.008,0,0
7.125000e-05,0.008,0,0
7.126000e-05,0.008,0,0
7.127000e-05,0.008,0,0
7.128000e-05,0.008,0,0
7.129000e-05,0,0,0
7.130000e-05,0.008,0,0
7.131000e-05,0.008,0,0
7.132000e-05,0.008,0,0
7.133000e-05,0.016,0,0
7.134000e-05,0.008,-0.0008,0
7.135000e-05,0.008,0,0.08
7.136000e-05,0.016,0,0
7.137000e-05,0.008,0,0.08
7.138000e-05,0.016,0.0008,0
7.139000e-05,0.008,0,0
7.140000e-05,0,0,0
7.141000e-05,0,0,0
7.142000e-05,0.008,0,0
7.143000e-05,0.008,0,0
7.144000e-05,0.008,0,0
7.145000e-05,0.008,0.0008,0
7.146000e-05,0,0,0
7.147000e-05,0.008,0,0
7.148000e-05,0.016,0,0
7.149000e-05,0.008,0,0
7.150000e-05,0.008,0,0.08
7.151000e-05,0,0,0.08
7.152000e-05,0.008,0,0
7.153000e-05,0,0,0
7.154000e-05,0.008,0,0
7.155000e-05,0.008,0,0
7.156000e-05,0.008,0,0
7.157000e-05,0.008,0,0
7.158000e-05,0.008,0,0
7.159000e-05,0.008,-0.0008,0
7.160000e-05,0.008,0,0
7.161000e-05,0.008,0,0
7.162000e-05,0.008,0,0
7.163000e-05,0,0,0.08
7.164000e-05,0,0,0.08
7.165000e-05,0.016,0,0
7.166000e-05,0.008,0,-0.08
7.167000e-05,0.016,0,0
7.168000e-05,0.008,0,0
7.169000e-05,0.008,0.0008,0
7.170000e-05,0,0,0
7.171000e-05,0.008,0,0
7.172000e-05,0.008,0.0008,0
7.173000e-05,0.016,0,0
7.174000e-05,0.024,0,-0.08
7.175000e-05,0,0,0
7.176000e-05,0.008,0,0
7.177000e-05,0.008,0,0
7.178000e-05,0.008,0,0
7.179000e-05,0.008,0,0
7.180000e-05,0.008,0,0
7.181000e-05,0,0,0
7.182000e-05,0.008,0,0
7.183000e-05,0.008,0,0.08
7.184000e-05,0.008,0,0
7.185000e-05,0.008,0,0
7.186000e-05,0.008,0,0
7.187000e-05,0.008,0,0.08
7.188000e-05,0.008,0,0
7.189000e-05,0.008,0,0
7.190000e-05,0.008,0,0
7.191000e-05,0.008,0,0.08
7.192000e-05,0.008,0,0
7.193000e-05,0.008,0,0
7.194000e-05,0.016,0,0
7.195000e-05,0.008,0,0
7.196000e-05,0.008,0,0
7.197000e-05,0,-0.0008,0
7.198000e-05,0.008,0,0
7.199000e-05,0.016,0,0.08
7.200000e-05,0.008,0.0008,0
7.201000e-05,0,0,0
7.202000e-05,0,0,0.08
7.203000e-05,0.008,0.0008,0
7.204000e-05,0.008,0,0
7.205000e-05,0,0,0
7.206000e-05,0,0.0008,0.08
7.207000e-05,0,0,0
7.208000e-05,0.008,0,0
7.209000e-05,0.008,0,0
7.210000e-05,0.016,0,0.08
7.211000e-05,0.008,0,0
7.212000e-05,0,0,0
7.213000e-05,0.008,0,0.08
7.214000e-05,0,0,0
7.215000e-05,0,0,0
7.216000e-05,0,0,0
7.217000e-05,0.008,0,0.08
7.218000e-05,0.016,0,0
7.219000e-05,0,0,0
7.220000e-05,0.008,0,-0.08
7.221000e-05,0.008,-0.0008,0
7.222000e-05,0.008,0,0.08
7.223000e-05,0.008,0,0
7.224000e-05,0,0,0.08
7.225000e-05,0.016,0,0
7.226000e-05,0,0,0
7.227000e-05,0.016,0,0.08
7.228000e-05,0.008,0,0
7.229000e-05,0,0,0
7.230000e-05,0.008,0,0
7.231000e-05,0.024,0,0
7.232000e-05,0,0,0
7.233000e-05,0.016,0,0
7.234000e-05,0.008,-0.0008,0
7.235000e-05,0.008,0,0
7.236000e-05,0,0,0
7.237000e-05,0.008,0,0
7.238000e-05,0.008,0,0
7.239000e-05,0.008,0,0
7.240000e-05,0.008,0,0
7.241000e-05,0.008,0,0
7.242000e-05,0.008,0,0
7.243000e-05,0,0,0
7.244000e-05,0.008,0,0
7.245000e-05,0,0,0
7.246000e-05,0.008,0,0
7.247000e-05,0,0,0
7.248000e-05,0.008,0,0
7.249000e-05,0.008,0,0
7.250000e-05,0,0,0
7.251000e-05,0.008,0,0
7.252000e-05,0.008,0,0
7.253000e-05,0,0,0
7.254000e-05,0,0,0
7.255000e-05,0.008,-0.0008,0
7.256000e-05,0,0,0
7.257000e-05,0,0,0
7.258000e-05,0.008,0,0
7.259000e-05,0,0,0
7.260000e-05,0,0,0
7.261000e-05,0,-0.0008,0.08
7.262000e-05,0.016,0,0
7.263000e-05,0.016,0,0
7.264000e-05,0.016,0,0
7.265000e-05,0.024,0,0
7.266000e-05,0.032,0,0
7.267000e-05,0.04,0,0
7.268000e-05,0.04,0,0
7.269000e-05,0.032,0,0
7.270000e-05,0.032,0,0
7.271000e-05,0.032,0,0
7.272000e-05,0.032,0,0
7.273000e-05,0.04,0,0
7.274000e-05,0.04,0,0
7.275000e-05,0.032,0,0
7.276000e-05,0.04,0.0008,0
7.277000e-05,0.024,0,0
7.278000e-05,0.048,0,0.08
7.279000e-05,0.04,-0.0008,0
7.280000e-05,0.024,0,0
7.281000e-05,0.032,0,0
7.282000e-05,0.04,0,0
7.283000e-05,0.032,0,0.08
7.284000e-05,0.032,0,0.08
7.285000e-05,0.032,0,0
7.286000e-05,0.032,0,0.08
7.287000e-05,0.032,0,0
7.288000e-05,0.032,0,0
7.289000e-05,0.032,0,0
7.290000e-05,0.032,0,0
7.291000e-05,0.032,0,0
7.292000e-05,0.032,0,0
7.293000e-05,0.04,0,0
7.294000e-05,0.04,0,0
7.295000e-05,0.032,0,0
7.296000e-05,0.04,0,0
7.297000e-05,0.04,0,0
7.298000e-05,0.04,0,0
7.299000e-05,0.04,0,0
7.300000e-05,0.04,0,0
7.301000e-05,0.032,0,0
7.302000e-05,0.04,0,0
7.303000e-05,0.04,-0.0008,0.08
7.304000e-05,0.04,0,0.08
7.305000e-05,0.032,0,0
7.306000e-05,0.04,0,0
7.307000e-05,0.032,0,0
7.308000e-05,0.04,0,0
7.309000e-05,0.04,0,0
7.310000e-05,0.04,0,0.08
7.311000e-05,0.024,0,0
7.312000e-05,0.032,0,0.08
7.313000e-05,0.032,0,-0.08
7.314000e-05,0.032,-0.0008,0
7.315000e-05,0.04,0,0
7.316000e-05,0.032,0,0
7.317000e-05,0.032,0,0
7.318000e-05,0.032,0,0
7.319000e-05,0.04,0,0
7.320000e-05,0.032,0,0
7.321000e-05,0.04,0,0
7.322000e-05,0.04,0,0
7.323000e-05,0.04,0,0
7.324000e-05,0.04,0,0
7.325000e-05,0.04,0,0
7.326000e-05,0.032,0,0
7.327000e-05,0.04,0,0
7.328000e-05,0.032,0,0
7.329000e-05,0.032,0,0
7.330000e-05,0.04,0,0
7.331000e-05,0.04,0,0
7.332000e-05,0.032,0,0
7.333000e-05,0.032,0,0
7.334000e-05,0.04,0,0
7.335000e-05,0.04,0,0.08
7.336000e-05,0.024,0,0
7.337000e-05,0.04,0,0
7.338000e-05,0.04,-0.0008,0
7.339000e-05,0.04,0,0
7.340000e-05,0.032,0,0
7.341000e-05,0.048,0,0
7.342000e-05,0.032,0,0
7.343000e-05,0.04,0,0
7.344000e-05,0.032,0,0
7.345000e-05,0.032,0,0.08
7.346000e-05,0.04,0,0
7.347000e-05,0.032,0,0
7.348000e-05,0.04,0,0
7.349000e-05,0.032,0,0
7.350000e-05,0.032,-0.0008,0
7.351000e-05,0.04,0,0
7.352000e-05,0.032,0,0
7.353000e-05,0.032,0,0.08
7.354000e-05,0.032,0,0
7.355000e-05,0.032,0,0
7.356000e-05,0.032,0,0
7.357000e-05,0.024,0,0
7.358000e-05,0.032,0,0
7.359000e-05,0.04,0,0
7.360000e-05,0.032,0,0
7.361000e-05,0.032,0,0
7.362000e-05,0.032,0,0
7.363000e-05,0.04,0,0
7.364000e-05,0.024,0,0
7.365000e-05,0.04,0,0
7.366000e-05,0.024,0,0
7.367000e-05,0.032,0,0
7.368000e-05,0.032,0,0
7.369000e-05,0.04,-0.0008,0.08
7.370000e-05,0.032,0,0
7.371000e-05,0.04,0,0
7.372000e-05,0.032,0,0
7.373000e-05,0.032,0,0.08
7.374000e-05,0.032,0,0
7.375000e-05,0.032,0,0
7.376000e-05,0.024,0,0
7.377000e-05,0.04,0,0
7.378000e-05,0.032,0,0
7.379000e-05,0.024,-0.0008,0.08
7.380000e-05,0.032,0,0
7.381000e-05,0.04,0,0
7.382000e-05,0.032,0,0
7.383000e-05,0.032,0,0
7.384000e-05,0.032,0,0
7.385000e-05,0.032,0,0
7.386000e-05,0.032,0,0
7.387000e-05,0.04,0,0.08
7.388000e-05,0.032,0,0
7.389000e-05,0.032,0,0
7.390000e-05,0.032,0,0
7.391000e-05,0.04,0,0
7.392000e-05,0.04,0,0
7.393000e-05,0.032,0,0
7.394000e-05,0.032,0,0
7.395000e-05,0.032,0,0
7.396000e-05,0.032,0,0
7.397000e-05,0.04,0,0
7.398000e-05,0.032,0,0
7.399000e-05,0.032,0,0
7.400000e-05,0.04,0,0
7.401000e-05,0.032,0,0
7.402000e-05,0.04,0,0.08
7.403000e-05,0.032,0,0
7.404000e-05,0.032,-0.0008,0
7.405000e-05,0.04,0,0
7.406000e-05,0.032,0,0.08
7.407000e-05,0.032,0,0.08
7.408000e-05,0.032,0,0
7.409000e-05,0.04,0.0008,0
7.410000e-05,0.032,0,0
7.411000e-05,0.032,0,0
7.412000e-05,0.032,0,0
7.413000e-05,0.032,0,0
7.414000e-05,0.04,0,0.08
7.415000e-05,0.04,0,0
7.416000e-05,0.04,0,0
7.417000e-05,0.032,0,0
7.418000e-05,0.04,0,0
7.419000e-05,0.04,0,0
7.420000e-05,0.032,0,0.08
7.421000e-05,0.04,0,0.08
7.422000e-05,0.04,0.0008,0
7.423000e-05,0.032,0,0
7.424000e-05,0.04,0,0
7.425000e-05,0.04,0,0
7.426000e-05,0.04,0,0
7.427000e-05,0.04,0,0
7.428000e-05,0.032,0.0008,0
7.429000e-05,0.032,0,0
7.430000e-05,0.04,0,0
7.431000e-05,0.032,-0.0008,0
7.432000e-05,0.04,0,0
7.433000e-05,0.04,0,0.08
7.434000e-05,0.032,0,0
7.435000e-05,0.032,0,0
7.436000e-05,0.04,-0.0008,0
7.437000e-05,0.04,0,0
7.438000e-05,0.04,-0.0008,0
7.439000e-05,0.032,0,0
7.440000e-05,0.04,0,0
7.441000e-05,0.032,0,0
7.442000e-05,0.032,0,0
7.443000e-05,0.04,0,0
7.444000e-05,0.032,0,0
7.445000e-05,0.032,0,0
7.446000e-05,0.032,0,0
7.447000e-05,0.032,0,0
7.448000e-05,0.04,0,0
7.449000e-05,0.032,0,0
7.450000e-05,0.04,0,0
7.451000e-05,0.04,0,0
7.452000e-05,0.032,0,0
7.453000e-05,0.032,0,0.08
7.454000e-05,0.032,0,0
7.455000e-05,0.032,0,0
7.456000e-05,0.032,0,0
7.457000e-05,0.032,0,0
7.458000e-05,0.04,0,0
7.459000e-05,0.04,0,0
7.460000e-05,0.032,0.0008,0
7.461000e-05,0.032,0,0
7.462000e-05,0.032,0,0.08
7.463000e-05,0.04,0,0
