Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG,,
2.668800e-05,0.472,0,0.8
2.669200e-05,0.48,0,0.8
2.669600e-05,0.472,0,0.8
2.670000e-05,0.48,0,0.8
2.670400e-05,0.48,0,0.8
2.670800e-05,0.472,0,0.72
2.671200e-05,0.48,0,0.72
2.671600e-05,0.48,-0.0008,0.72
2.672000e-05,0.472,-0.0008,0.72
2.672400e-05,0.472,0,0.72
2.672800e-05,0.48,0,0.72
2.673200e-05,0.472,0,0.72
2.673600e-05,0.472,0,0.8
2.674000e-05,0.48,0,0.8
2.674400e-05,0.48,0,0.8
2.674800e-05,0.48,0,0.8
2.675200e-05,0.472,0,0.8
2.675600e-05,0.472,-0.0008,0.72
2.676000e-05,0.472,0,0.8
2.676400e-05,0.472,-0.0008,0.72
2.676800e-05,0.472,0,0.8
2.677200e-05,0.472,0,0.8
2.677600e-05,0.472,0,0.8
2.678000e-05,0.48,0,0.8
2.678400e-05,0.48,0,0.8
2.678800e-05,0.472,0,0.8
2.679200e-05,0.472,0,0.72
2.679600e-05,0.48,0,0.8
2.680000e-05,0.464,0,0.8
2.680400e-05,0.472,0,0.72
2.680800e-05,0.472,-0.0008,0.72
2.681200e-05,0.472,0,0.8
2.681600e-05,0.472,0,0.8
2.682000e-05,0.464,0,0.72
2.682400e-05,0.48,0,0.72
2.682800e-05,0.48,0,0.72
2.683200e-05,0.48,-0.0008,0.72
2.683600e-05,0.48,0,0.8
2.684000e-05,0.472,0,0.72
2.684400e-05,0.464,-0.0008,0.8
2.684800e-05,0.464,0,0.72
2.685200e-05,0.48,0,0.8
2.685600e-05,0.48,-0.0008,0.8
2.686000e-05,0.472,0,0.72
2.686400e-05,0.472,0,0.8
2.686800e-05,0.472,0,0.8
2.687200e-05,0.464,0,0.72
2.687600e-05,0.472,0,0.72
2.688000e-05,0.472,0,0.8
2.688400e-05,0.472,0,0.72
2.688800e-05,0.472,0,0.8
2.689200e-05,0.48,0,0.72
2.689600e-05,0.48,0,0.8
2.690000e-05,0.472,0,0.8
2.690400e-05,0.472,0,0.72
2.690800e-05,0.472,0,0.72
2.691200e-05,0.472,0,0.72
2.691600e-05,0.472,0,0.72
2.692000e-05,0.48,0,0.72
2.692400e-05,0.472,0,0.8
2.692800e-05,0.48,0,0.8
2.693200e-05,0.472,0,0.8
2.693600e-05,0.472,0,0.8
2.694000e-05,0.472,0,0.8
2.694400e-05,0.472,0,0.8
2.694800e-05,0.472,-0.0008,0.72
2.695200e-05,0.48,0,0.8
2.695600e-05,0.472,0,0.88
2.696000e-05,0.48,0,0.8
2.696400e-05,0.48,0,0.8
2.696800e-05,0.48,0.0008,0.72
2.697200e-05,0.472,0,0.72
2.697600e-05,0.464,-0.0008,0.72
2.698000e-05,0.48,0,0.8
2.698400e-05,0.48,-0.0008,0.8
2.698800e-05,0.48,0,0.72
2.699200e-05,0.472,0,0.8
2.699600e-05,0.472,0,0.72
2.700000e-05,0.464,0,0.8
2.700400e-05,0.472,0,0.8
2.700800e-05,0.472,0,0.8
2.701200e-05,0.48,0,0.72
2.701600e-05,0.472,-0.0008,0.8
2.702000e-05,0.472,0,0.72
2.702400e-05,0.472,0,0.8
2.702800e-05,0.472,0,0.8
2.703200e-05,0.472,0.0008,0.8
2.703600e-05,0.472,0,0.8
2.704000e-05,0.472,0,0.8
2.704400e-05,0.464,0,0.72
2.704800e-05,0.472,0,0.72
2.705200e-05,0.472,0,0.8
2.705600e-05,0.48,0,0.8
2.706000e-05,0.472,-0.0008,0.88
2.706400e-05,0.464,0,0.8
2.706800e-05,0.472,0.0008,0.72
2.707200e-05,0.472,0,0.72
2.707600e-05,0.472,0,0.8
2.708000e-05,0.48,0,0.72
2.708400e-05,0.472,0,0.8
2.708800e-05,0.48,0,0.72
2.709200e-05,0.464,0,0.8
2.709600e-05,0.472,0,0.8
2.710000e-05,0.472,0,0.64
2.710400e-05,0.48,-0.0008,0.8
2.710800e-05,0.472,0,0.8
2.711200e-05,0.472,-0.0008,0.72
2.711600e-05,0.472,0,0.8
2.712000e-05,0.48,0,0.8
2.712400e-05,0.472,0,0.8
2.712800e-05,0.464,0,0.72
2.713200e-05,0.472,-0.0008,0.8
2.713600e-05,0.472,0,0.72
2.714000e-05,0.472,0,0.8
2.714400e-05,0.48,0,0.72
2.714800e-05,0.464,0,0.72
2.715200e-05,0.464,0,0.8
2.715600e-05,0.472,0,0.8
2.716000e-05,0.472,0,0.72
2.716400e-05,0.472,0,0.8
2.716800e-05,0.472,0,0.8
2.717200e-05,0.472,0,0.72
2.717600e-05,0.464,0,0.72
2.718000e-05,0.464,0,0.72
2.718400e-05,0.472,0,0.72
2.718800e-05,0.472,0,0.72
2.719200e-05,0.472,0,0.72
2.719600e-05,0.472,0,0.72
2.720000e-05,0.48,0,0.8
2.720400e-05,0.472,0,0.8
2.720800e-05,0.472,0,0.72
2.721200e-05,0.472,0,0.72
2.721600e-05,0.472,0,0.64
2.722000e-05,0.472,-0.0008,0.72
2.722400e-05,0.48,0,0.8
2.722800e-05,0.472,0,0.8
2.723200e-05,0.472,0,0.8
2.723600e-05,0.472,0,0.72
2.724000e-05,0.472,0,0.8
2.724400e-05,0.472,0.0008,0.72
2.724800e-05,0.472,0,0.72
2.725200e-05,0.464,0,0.8
2.725600e-05,0.48,0.0008,0.8
2.726000e-05,0.472,0,0.72
2.726400e-05,0.472,0,0.8
2.726800e-05,0.472,0,0.8
2.727200e-05,0.464,0,0.8
2.727600e-05,0.464,0,0.8
2.728000e-05,0.472,-0.0008,0.72
2.728400e-05,0.472,0,0.8
2.728800e-05,0.464,0,0.8
2.729200e-05,0.48,0,0.8
2.729600e-05,0.48,0,0.8
2.730000e-05,0.472,0,0.8
2.730400e-05,0.464,0,0.8
2.730800e-05,0.48,0,0.8
2.731200e-05,0.472,0,0.72
2.731600e-05,0.472,0,0.88
2.732000e-05,0.472,0,0.8
2.732400e-05,0.472,0,0.8
2.732800e-05,0.472,0,0.72
2.733200e-05,0.48,0,0.8
2.733600e-05,0.472,0,0.88
2.734000e-05,0.472,0,0.72
2.734400e-05,0.464,0,0.72
2.734800e-05,0.464,0,0.72
2.735200e-05,0.472,0,0.8
2.735600e-05,0.48,0,0.72
2.736000e-05,0.472,0,0.88
2.736400e-05,0.472,0,0.8
2.736800e-05,0.472,0,0.8
2.737200e-05,0.472,0,0.72
2.737600e-05,0.472,-0.0008,0.8
2.738000e-05,0.48,0,0.8
2.738400e-05,0.472,0,0.8
2.738800e-05,0.472,0,0.88
2.739200e-05,0.464,0,0.72
2.739600e-05,0.464,0,0.72
2.740000e-05,0.472,0,0.8
2.740400e-05,0.472,0,0.8
2.740800e-05,0.472,0,0.8
2.741200e-05,0.464,-0.0008,0.72
2.741600e-05,0.464,0,0.88
2.742000e-05,0.472,0,0.72
2.742400e-05,0.472,0,0.72
2.742800e-05,0.472,0,0.8
2.743200e-05,0.472,0,0.72
2.743600e-05,0.472,0,0.72
2.744000e-05,0.48,0,0.64
2.744400e-05,0.472,0,0.72
2.744800e-05,0.48,0,0.72
2.745200e-05,0.464,0,0.8
2.745600e-05,0.472,0,0.88
2.746000e-05,0.48,0,0.8
2.746400e-05,0.472,0,0.8
2.746800e-05,0.464,0,0.72
2.747200e-05,0.472,0,0.72
2.747600e-05,0.472,-0.0008,0.88
2.748000e-05,0.464,0,0.8
2.748400e-05,0.472,0,0.8
2.748800e-05,0.456,0,0.72
2.749200e-05,0.48,0,0.8
2.749600e-05,0.464,0,0.8
2.750000e-05,0.472,0,0.8
2.750400e-05,0.48,0,0.8
2.750800e-05,0.48,0,0.8
2.751200e-05,0.48,0,0.8
2.751600e-05,0.464,0,0.8
2.752000e-05,0.464,0,0.72
2.752400e-05,0.472,0.0008,0.8
2.752800e-05,0.472,0,0.8
2.753200e-05,0.464,0,0.8
2.753600e-05,0.472,-0.0008,0.8
2.754000e-05,0.472,0,0.8
2.754400e-05,0.464,0,0.72
2.754800e-05,0.472,0,0.72
2.755200e-05,0.472,0,0.72
2.755600e-05,0.472,0,0.8
2.756000e-05,0.472,0,0.72
2.756400e-05,0.472,0,0.72
2.756800e-05,0.472,0,0.8
2.757200e-05,0.464,0,0.72
2.757600e-05,0.464,0,0.72
2.758000e-05,0.472,0,0.72
2.758400e-05,0.472,0,0.8
2.758800e-05,0.48,0,0.8
2.759200e-05,0.472,0,0.8
2.759600e-05,0.472,0,0.72
2.760000e-05,0.472,0,0.72
2.760400e-05,0.472,0,0.8
2.760800e-05,0.472,0,0.8
2.761200e-05,0.48,0,0.8
2.761600e-05,0.472,0,0.72
2.762000e-05,0.464,0,0.8
2.762400e-05,0.472,0,0.8
2.762800e-05,0.472,0,0.8
2.763200e-05,0.472,0,0.72
2.763600e-05,0.464,0,0.72
2.764000e-05,0.48,0,0.72
2.764400e-05,0.472,0,0.8
2.764800e-05,0.472,0,0.88
2.765200e-05,0.48,0,0.8
2.765600e-05,0.48,0,0.8
2.766000e-05,0.472,0,0.72
2.766400e-05,0.48,0,0.72
2.766800e-05,0.48,0,0.72
2.767200e-05,0.48,0,0.8
2.767600e-05,0.472,0,0.72
2.768000e-05,0.472,0,0.64
2.768400e-05,0.472,0,0.8
2.768800e-05,0.472,0,0.72
2.769200e-05,0.464,0,0.8
2.769600e-05,0.472,0,0.8
2.770000e-05,0.472,-0.0008,0.8
2.770400e-05,0.472,0,0.72
2.770800e-05,0.472,0,0.8
2.771200e-05,0.472,-0.0008,0.8
2.771600e-05,0.48,0,0.8
2.772000e-05,0.48,0,0.8
2.772400e-05,0.464,0,0.8
2.772800e-05,0.464,0,0.8
2.773200e-05,0.472,0,0.72
2.773600e-05,0.472,0,0.8
2.774000e-05,0.472,0,0.72
2.774400e-05,0.472,0,0.8
2.774800e-05,0.472,0,0.8
2.775200e-05,0.472,0,0.8
2.775600e-05,0.472,0,0.72
2.776000e-05,0.472,0,0.88
2.776400e-05,0.464,0,0.8
2.776800e-05,0.48,0,0.8
2.777200e-05,0.464,0,0.8
2.777600e-05,0.464,0,0.8
2.778000e-05,0.472,0,0.72
2.778400e-05,0.464,0,0.8
2.778800e-05,0.472,-0.0008,0.8
2.779200e-05,0.472,0,0.8
2.779600e-05,0.472,0,0.8
2.780000e-05,0.472,0,0.8
2.780400e-05,0.472,0,0.8
2.780800e-05,0.472,0,0.72
2.781200e-05,0.472,-0.0008,0.8
2.781600e-05,0.472,-0.0008,0.88
2.782000e-05,0.472,0,0.8
2.782400e-05,0.464,-0.0008,0.8
2.782800e-05,0.464,0,0.72
2.783200e-05,0.472,0,0.8
2.783600e-05,0.472,0,0.8
2.784000e-05,0.472,0,0.88
2.784400e-05,0.472,0,0.72
2.784800e-05,0.464,0,0.8
2.785200e-05,0.48,0,0.8
2.785600e-05,0.472,0,0.8
2.786000e-05,0.48,0,0.8
2.786400e-05,0.472,-0.0008,0.8
2.786800e-05,0.48,0,0.8
2.787200e-05,0.464,0,0.8
2.787600e-05,0.472,0,0.8
2.788000e-05,0.464,0,0.72
2.788400e-05,0.472,0,0.72
2.788800e-05,0.472,0,0.8
2.789200e-05,0.472,0,0.8
2.789600e-05,0.472,-0.0008,0.72
2.790000e-05,0.48,0,0.8
2.790400e-05,0.48,0,0.8
2.790800e-05,0.472,0,0.72
2.791200e-05,0.472,0,0.72
2.791600e-05,0.472,0,0.8
2.792000e-05,0.48,0,0.72
2.792400e-05,0.472,0,0.72
2.792800e-05,0.48,0,0.72
2.793200e-05,0.472,0,0.8
2.793600e-05,0.472,0,0.8
2.794000e-05,0.472,0,0.8
2.794400e-05,0.472,0,0.8
2.794800e-05,0.472,0,0.72
2.795200e-05,0.464,0,0.8
2.795600e-05,0.464,0,0.8
2.796000e-05,0.472,0,0.8
2.796400e-05,0.472,0,0.8
2.796800e-05,0.464,0,0.8
2.797200e-05,0.472,0,0.8
2.797600e-05,0.472,0,0.8
2.798000e-05,0.472,0,0.72
2.798400e-05,0.472,0.0008,0.8
2.798800e-05,0.472,0,0.72
2.799200e-05,0.472,0,0.8
2.799600e-05,0.48,-0.0008,0.72
2.800000e-05,0.472,0,0.64
2.800400e-05,0.472,0,0.8
2.800800e-05,0.472,0,0.8
2.801200e-05,0.464,0,0.72
2.801600e-05,0.464,0,0.8
2.802000e-05,0.464,0,0.72
2.802400e-05,0.472,0,0.72
2.802800e-05,0.48,-0.0008,0.8
2.803200e-05,0.472,0,0.8
2.803600e-05,0.464,0,0.72
2.804000e-05,0.472,0,0.8
2.804400e-05,0.464,0,0.8
2.804800e-05,0.48,0,0.8
2.805200e-05,0.472,0.0008,0.72
2.805600e-05,0.472,0,0.72
2.806000e-05,0.472,0.0008,0.8
2.806400e-05,0.464,0,0.8
2.806800e-05,0.472,0.0008,0.72
2.807200e-05,0.472,0,0.72
2.807600e-05,0.472,0,0.8
2.808000e-05,0.464,0,0.72
2.808400e-05,0.472,0,0.8
2.808800e-05,0.472,0,0.72
2.809200e-05,0.464,0,0.8
2.809600e-05,0.464,0,0.96
2.810000e-05,0.472,0,0.72
2.810400e-05,0.472,0,0.8
2.810800e-05,0.472,0,0.88
2.811200e-05,0.48,0,0.72
2.811600e-05,0.472,0,0.8
2.812000e-05,0.472,0,0.8
2.812400e-05,0.472,0,0.8
2.812800e-05,0.472,0,0.8
2.813200e-05,0.464,0,0.8
2.813600e-05,0.464,0,0.88
2.814000e-05,0.472,0.0008,0.8
2.814400e-05,0.464,0,0.72
2.814800e-05,0.48,0,0.8
2.815200e-05,0.48,-0.0008,0.8
2.815600e-05,0.472,0,0.8
2.816000e-05,0.472,0,0.8
2.816400e-05,0.48,0,0.8
2.816800e-05,0.464,0,0.8
2.817200e-05,0.472,0,0.8
2.817600e-05,0.464,0,0.8
2.818000e-05,0.472,0,0.8
2.818400e-05,0.472,0,0.8
2.818800e-05,0.472,0,0.88
2.819200e-05,0.464,0,0.8
2.819600e-05,0.464,0,0.72
2.820000e-05,0.472,0,0.8
2.820400e-05,0.464,-0.0008,0.72
2.820800e-05,0.472,0,0.8
2.821200e-05,0.472,0,0.72
2.821600e-05,0.464,-0.0008,0.72
2.822000e-05,0.48,0,0.8
2.822400e-05,0.472,0,0.8
2.822800e-05,0.464,-0.0008,0.8
2.823200e-05,0.464,0,0.8
2.823600e-05,0.48,0,0.72
2.824000e-05,0.48,0,0.8
2.824400e-05,0.472,0,0.88
2.824800e-05,0.472,0,0.8
2.825200e-05,0.472,0,0.72
2.825600e-05,0.48,0,0.8
2.826000e-05,0.472,0,0.8
2.826400e-05,0.472,-0.0008,0.8
2.826800e-05,0.464,0,0.72
2.827200e-05,0.464,0,0.8
2.827600e-05,0.464,0,0.8
2.828000e-05,0.472,0,0.8
2.828400e-05,0.472,0,0.72
2.828800e-05,0.472,0,0.72
2.829200e-05,0.48,0,0.8
2.829600e-05,0.472,0,0.72
2.830000e-05,0.472,0,0.8
2.830400e-05,0.472,0,0.8
2.830800e-05,0.472,0,0.64
2.831200e-05,0.464,0,0.72
2.831600e-05,0.464,0,0.72
2.832000e-05,0.464,0,0.72
2.832400e-05,0.472,0,0.8
2.832800e-05,0.472,0,0.8
2.833200e-05,0.464,0,0.72
2.833600e-05,0.464,0,0.72
2.834000e-05,0.472,0,0.72
2.834400e-05,0.472,0,0.8
2.834800e-05,0.472,0,0.8
2.835200e-05,0.472,0,0.72
2.835600e-05,0.464,0,0.72
2.836000e-05,0.472,0,0.72
2.836400e-05,0.48,0,0.72
2.836800e-05,0.48,0,0.8
2.837200e-05,0.464,0,0.72
2.837600e-05,0.464,0,0.8
2.838000e-05,0.472,-0.0008,0.8
2.838400e-05,0.464,0,0.72
2.838800e-05,0.456,0,0.8
2.839200e-05,0.464,0,0.88
2.839600e-05,0.472,0,0.72
2.840000e-05,0.472,0,0.8
2.840400e-05,0.464,0,0.72
2.840800e-05,0.464,0,0.8
2.841200e-05,0.472,-0.0008,0.88
2.841600e-05,0.472,0,0.8
2.842000e-05,0.472,0,0.8
2.842400e-05,0.48,0,0.8
2.842800e-05,0.472,0,0.8
2.843200e-05,0.464,0,0.8
2.843600e-05,0.464,0,0.72
2.844000e-05,0.464,0,0.8
2.844400e-05,0.472,0,0.72
2.844800e-05,0.472,0,0.72
2.845200e-05,0.472,0,0.8
2.845600e-05,0.472,0,0.72
2.846000e-05,0.48,0,0.8
2.846400e-05,0.464,0,0.8
2.846800e-05,0.472,0,0.8
2.847200e-05,0.472,0,0.8
2.847600e-05,0.48,0,0.8
2.848000e-05,0.472,0,0.72
2.848400e-05,0.464,0,0.8
2.848800e-05,0.464,0,0.72
2.849200e-05,0.472,-0.0008,0.72
2.849600e-05,0.48,0,0.72
2.850000e-05,0.472,0,0.8
2.850400e-05,0.472,0,0.8
2.850800e-05,0.472,0,0.8
2.851200e-05,0.464,0,0.8
2.851600e-05,0.464,0,0.8
2.852000e-05,0.464,0,0.8
2.852400e-05,0.48,0,0.8
2.852800e-05,0.472,0,0.8
2.853200e-05,0.464,0,0.72
2.853600e-05,0.472,0,0.8
2.854000e-05,0.472,0,0.8
2.854400e-05,0.472,0,0.8
2.854800e-05,0.472,0,0.8
2.855200e-05,0.472,0,0.8
2.855600e-05,0.472,0,0.8
2.856000e-05,0.472,0,0.8
2.856400e-05,0.472,0,0.8
2.856800e-05,0.48,0,0.8
2.857200e-05,0.472,0,0.72
2.857600e-05,0.472,0,0.72
2.858000e-05,0.48,0,0.8
2.858400e-05,0.472,0,0.8
2.858800e-05,0.472,0,0.8
2.859200e-05,0.48,0,0.8
2.859600e-05,0.472,0,0.8
2.860000e-05,0.472,-0.0008,0.8
2.860400e-05,0.464,-0.0008,0.8
2.860800e-05,0.472,0,0.8
2.861200e-05,0.472,0,0.8
2.861600e-05,0.464,0,0.8
2.862000e-05,0.472,0,0.8
2.862400e-05,0.464,0,0.8
2.862800e-05,0.464,0,0.8
2.863200e-05,0.464,0,0.72
2.863600e-05,0.472,0,0.72
2.864000e-05,0.464,0,0.8
2.864400e-05,0.464,0,0.72
2.864800e-05,0.472,0,0.8
2.865200e-05,0.464,0,0.8
2.865600e-05,0.472,0,0.72
2.866000e-05,0.464,0,0.8
2.866400e-05,0.472,0,0.8
2.866800e-05,0.472,0,0.8
2.867200e-05,0.48,0,0.8
2.867600e-05,0.472,0.0008,0.8
2.868000e-05,0.472,0,0.72
2.868400e-05,0.464,0,0.8
2.868800e-05,0.464,0,0.8
2.869200e-05,0.472,0,0.8
2.869600e-05,0.464,0,0.72
2.870000e-05,0.48,0,0.8
2.870400e-05,0.472,0,0.72
2.870800e-05,0.472,0,0.8
2.871200e-05,0.464,0,0.8
2.871600e-05,0.472,0,0.72
2.872000e-05,0.464,0,0.72
2.872400e-05,0.472,0,0.72
2.872800e-05,0.48,0,0.8
2.873200e-05,0.472,0,0.8
2.873600e-05,0.472,0,0.72
2.874000e-05,0.464,0,0.8
2.874400e-05,0.472,0,0.72
2.874800e-05,0.472,0,0.88
2.875200e-05,0.48,0,0.72
2.875600e-05,0.464,0,0.72
2.876000e-05,0.472,0,0.72
2.876400e-05,0.464,0,0.8
2.876800e-05,0.472,0,0.72
2.877200e-05,0.472,0,0.8
2.877600e-05,0.464,0,0.72
2.878000e-05,0.472,0,0.72
2.878400e-05,0.464,0,0.8
2.878800e-05,0.472,0.0008,0.72
2.879200e-05,0.464,0,0.8
2.879600e-05,0.472,0,0.8
2.880000e-05,0.464,0,0.88
2.880400e-05,0.472,0,0.72
2.880800e-05,0.456,0,0.8
2.881200e-05,0.472,0,0.72
2.881600e-05,0.464,0,0.8
2.882000e-05,0.464,0,0.8
2.882400e-05,0.48,0,0.8
2.882800e-05,0.48,-0.0008,0.8
2.883200e-05,0.472,0,0.72
2.883600e-05,0.472,0,0.72
2.884000e-05,0.464,0,0.72
2.884400e-05,0.464,0,0.8
2.884800e-05,0.48,0,0.8
2.885200e-05,0.472,0,0.8
2.885600e-05,0.464,0,0.8
2.886000e-05,0.464,0,0.8
2.886400e-05,0.472,0,0.8
2.886800e-05,0.464,0,0.72
2.887200e-05,0.464,0,0.72
2.887600e-05,0.472,0,0.72
2.888000e-05,0.472,0,0.72
2.888400e-05,0.472,0,0.8
2.888800e-05,0.464,0,0.8
2.889200e-05,0.472,0,0.72
2.889600e-05,0.464,0,0.8
2.890000e-05,0.472,0,0.72
2.890400e-05,0.472,0,0.72
2.890800e-05,0.472,0,0.8
2.891200e-05,0.464,0,0.8
2.891600e-05,0.48,0,0.72
2.892000e-05,0.464,0,0.72
2.892400e-05,0.464,0,0.72
2.892800e-05,0.464,0,0.72
2.893200e-05,0.472,0,0.8
2.893600e-05,0.464,0,0.8
2.894000e-05,0.472,0,0.72
2.894400e-05,0.472,0,0.72
2.894800e-05,0.464,0,0.8
2.895200e-05,0.472,-0.0008,0.8
2.895600e-05,0.464,0,0.72
2.896000e-05,0.472,0,0.8
2.896400e-05,0.472,0,0.8
2.896800e-05,0.472,0,0.88
2.897200e-05,0.464,0,0.72
2.897600e-05,0.472,0,0.8
2.898000e-05,0.472,0,0.8
2.898400e-05,0.464,0,0.8
2.898800e-05,0.464,0,0.72
2.899200e-05,0.464,-0.0008,0.72
2.899600e-05,0.472,0,0.88
2.900000e-05,0.48,-0.0008,0.8
2.900400e-05,0.472,0,0.8
2.900800e-05,0.464,0,0.72
2.901200e-05,0.472,0,0.72
2.901600e-05,0.464,0,0.72
2.902000e-05,0.472,0,0.64
2.902400e-05,0.472,0,0.8
2.902800e-05,0.464,0,0.8
2.903200e-05,0.472,0,0.8
2.903600e-05,0.472,0,0.72
2.904000e-05,0.464,0,0.8
2.904400e-05,0.472,0,0.72
2.904800e-05,0.464,0,0.8
2.905200e-05,0.472,0,0.72
2.905600e-05,0.464,0,0.8
2.906000e-05,0.472,0,0.8
2.906400e-05,0.464,0,0.8
2.906800e-05,0.464,0,0.72
2.907200e-05,0.464,0,0.72
2.907600e-05,0.472,0,0.8
2.908000e-05,0.472,0,0.8
2.908400e-05,0.48,0,0.72
2.908800e-05,0.472,0,0.8
2.909200e-05,0.464,0,0.8
2.909600e-05,0.472,0,0.8
2.910000e-05,0.464,0.0008,0.8
2.910400e-05,0.472,0,0.8
2.910800e-05,0.464,0,0.72
2.911200e-05,0.464,0,0.8
2.911600e-05,0.464,0,0.8
2.912000e-05,0.472,0,0.8
2.912400e-05,0.472,0,0.8
2.912800e-05,0.472,0,0.72
2.913200e-05,0.464,0,0.88
2.913600e-05,0.464,0,0.72
2.914000e-05,0.464,0,0.8
2.914400e-05,0.472,0,0.8
2.914800e-05,0.472,0,0.72
2.915200e-05,0.472,0,0.72
2.915600e-05,0.472,-0.0016,0.8
2.916000e-05,0.472,0,0.72
2.916400e-05,0.464,0,0.72
2.916800e-05,0.472,-0.0008,0.72
2.917200e-05,0.464,-0.0008,0.72
2.917600e-05,0.456,0.0008,0.72
2.918000e-05,0.472,0,0.8
2.918400e-05,0.464,0,0.64
2.918800e-05,0.472,0,0.8
2.919200e-05,0.472,0,0.8
2.919600e-05,0.472,0,0.72
2.920000e-05,0.472,0,0.8
2.920400e-05,0.464,0,0.72
2.920800e-05,0.472,0,0.72
2.921200e-05,0.472,0,0.8
2.921600e-05,0.472,0,0.8
2.922000e-05,0.464,0,0.8
2.922400e-05,0.464,0,0.8
2.922800e-05,0.464,0,0.8
2.923200e-05,0.472,0.0008,0.72
2.923600e-05,0.464,0,0.8
2.924000e-05,0.472,0,0.8
2.924400e-05,0.472,0,0.88
2.924800e-05,0.472,0,0.72
2.925200e-05,0.464,-0.0008,0.72
2.925600e-05,0.464,0,0.8
2.926000e-05,0.472,-0.0008,0.72
2.926400e-05,0.464,0,0.8
2.926800e-05,0.472,0,0.8
2.927200e-05,0.464,0,0.8
2.927600e-05,0.472,0,0.8
2.928000e-05,0.472,0,0.8
2.928400e-05,0.464,-0.0008,0.72
2.928800e-05,0.464,0.0008,0.72
2.929200e-05,0.464,0,0.8
2.929600e-05,0.464,0,0.72
2.930000e-05,0.472,0,0.8
2.930400e-05,0.464,0,0.72
2.930800e-05,0.464,0,0.72
2.931200e-05,0.464,0,0.8
2.931600e-05,0.472,0,0.8
2.932000e-05,0.472,0,0.72
2.932400e-05,0.464,0,0.8
2.932800e-05,0.472,0,0.8
2.933200e-05,0.464,0,0.64
2.933600e-05,0.472,0,0.72
2.934000e-05,0.464,0,0.8
2.934400e-05,0.464,0,0.8
2.934800e-05,0.48,0,0.64
2.935200e-05,0.464,0,0.8
2.935600e-05,0.472,0,0.8
2.936000e-05,0.472,0,0.8
2.936400e-05,0.464,0,0.8
2.936800e-05,0.464,0,0.8
2.937200e-05,0.472,0,0.8
2.937600e-05,0.472,0,0.72
2.938000e-05,0.472,0,0.8
2.938400e-05,0.472,0.0008,0.8
2.938800e-05,0.472,0,0.8
2.939200e-05,0.464,0,0.72
2.939600e-05,0.472,0,0.8
2.940000e-05,0.472,0.0008,0.8
2.940400e-05,0.472,0,0.8
2.940800e-05,0.472,0,0.8
2.941200e-05,0.464,0,0.72
2.941600e-05,0.464,0,0.72
2.942000e-05,0.472,0,0.8
2.942400e-05,0.464,-0.0008,0.72
2.942800e-05,0.472,0,0.72
2.943200e-05,0.464,0,0.8
2.943600e-05,0.472,0,0.72
2.944000e-05,0.472,0,0.72
2.944400e-05,0.464,0,0.8
2.944800e-05,0.472,0,0.8
2.945200e-05,0.472,0,0.8
2.945600e-05,0.456,0,0.8
2.946000e-05,0.464,0,0.8
2.946400e-05,0.472,0,0.72
2.946800e-05,0.464,0,0.72
2.947200e-05,0.464,0,0.8
2.947600e-05,0.456,0.0008,0.8
2.948000e-05,0.472,0,0.8
2.948400e-05,0.472,0.0008,0.8
2.948800e-05,0.472,0,0.8
2.949200e-05,0.464,0,0.72
2.949600e-05,0.472,0,0.8
2.950000e-05,0.464,0,0.8
2.950400e-05,0.472,0,0.72
2.950800e-05,0.464,0,0.8
2.951200e-05,0.464,0,0.8
2.951600e-05,0.472,0,0.72
2.952000e-05,0.472,0,0.8
2.952400e-05,0.464,0,0.8
2.952800e-05,0.472,0,0.72
2.953200e-05,0.472,0,0.8
2.953600e-05,0.464,0,0.8
2.954000e-05,0.472,0,0.72
2.954400e-05,0.472,0,0.8
2.954800e-05,0.464,0,0.8
2.955200e-05,0.464,0,0.8
2.955600e-05,0.48,0,0.8
2.956000e-05,0.464,-0.0008,0.72
2.956400e-05,0.472,0,0.8
2.956800e-05,0.464,0,0.8
2.957200e-05,0.464,0,0.72
2.957600e-05,0.472,0,0.72
2.958000e-05,0.472,0,0.72
2.958400e-05,0.456,0,0.8
2.958800e-05,0.464,0,0.8
2.959200e-05,0.464,0,0.72
2.959600e-05,0.456,0,0.64
2.960000e-05,0.472,0,0.72
2.960400e-05,0.464,0,0.8
2.960800e-05,0.464,0,0.72
2.961200e-05,0.464,0,0.8
2.961600e-05,0.472,0,0.8
2.962000e-05,0.464,0,0.72
2.962400e-05,0.464,-0.0008,0.72
2.962800e-05,0.472,0,0.8
2.963200e-05,0.472,0,0.8
2.963600e-05,0.456,0,0.88
2.964000e-05,0.464,0,0.72
2.964400e-05,0.472,0,0.8
2.964800e-05,0.472,0,0.8
2.965200e-05,0.472,-0.0008,0.8
2.965600e-05,0.464,0,0.72
2.966000e-05,0.464,0,0.8
2.966400e-05,0.464,0,0.8
2.966800e-05,0.464,0,0.72
2.967200e-05,0.464,0,0.8
2.967600e-05,0.464,0,0.72
2.968000e-05,0.464,0,0.72
2.968400e-05,0.464,0,0.8
2.968800e-05,0.48,0,0.8
2.969200e-05,0.472,0,0.8
2.969600e-05,0.464,0,0.8
2.970000e-05,0.464,0,0.72
2.970400e-05,0.464,0,0.8
2.970800e-05,0.464,0,0.8
2.971200e-05,0.472,0,0.8
2.971600e-05,0.456,0,0.72
2.972000e-05,0.464,0,0.72
