#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 09:17:35
# Real time (s): 1203.260
# Live time (s): 1200.000
#
# Total counts:  117720
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  227
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
671	568.855	59	0.0491667
672	569.702	47	0.0391667
673	570.548	66	0.055
674	571.395	53	0.0441667
675	572.242	61	0.0508333
676	573.089	56	0.0466667
677	573.936	60	0.05
678	574.782	51	0.0425
679	575.629	53	0.0441667
680	576.476	55	0.0458333
681	577.323	62	0.0516667
682	578.169	59	0.0491667
683	579.016	53	0.0441667
684	579.863	44	0.0366667
685	580.710	56	0.0466667
686	581.556	43	0.0358333
687	582.403	57	0.0475
688	583.250	45	0.0375
689	584.097	47	0.0391667
690	584.944	66	0.055
691	585.790	60	0.05
692	586.637	52	0.0433333
693	587.484	46	0.0383333
694	588.331	51	0.0425
695	589.177	45	0.0375
696	590.024	49	0.0408333
697	590.871	52	0.0433333
698	591.718	54	0.045
699	592.565	59	0.0491667
700	593.411	52	0.0433333
701	594.258	49	0.0408333
702	595.105	47	0.0391667
703	595.952	36	0.03
704	596.798	41	0.0341667
705	597.645	59	0.0491667
706	598.492	51	0.0425
707	599.339	36	0.03
708	600.186	48	0.04
709	601.032	46	0.0383333
710	601.879	36	0.03
711	602.726	47	0.0391667
712	603.573	36	0.03
713	604.419	33	0.0275
714	605.266	40	0.0333333
715	606.113	59	0.0491667
716	606.960	40	0.0333333
717	607.806	40	0.0333333
718	608.653	53	0.0441667
719	609.500	50	0.0416667
720	610.347	43	0.0358333
721	611.194	53	0.0441667
722	612.040	40	0.0333333
723	612.887	51	0.0425
724	613.734	61	0.0508333
725	614.581	48	0.04
726	615.427	50	0.0416667
727	616.274	42	0.035
728	617.121	45	0.0375
729	617.968	38	0.0316667
730	618.815	54	0.045
731	619.661	46	0.0383333
732	620.508	38	0.0316667
733	621.355	41	0.0341667
734	622.202	36	0.03
735	623.048	51	0.0425
736	623.895	45	0.0375
737	624.742	40	0.0333333
738	625.589	46	0.0383333
739	626.436	57	0.0475
740	627.282	69	0.0575
741	628.129	48	0.04
742	628.976	35	0.0291667
743	629.823	39	0.0325
744	630.669	43	0.0358333
745	631.516	39	0.0325
746	632.363	54	0.045
747	633.210	34	0.0283333
748	634.056	41	0.0341667
749	634.903	40	0.0333333
750	635.750	55	0.0458333
751	636.597	40	0.0333333
752	637.444	43	0.0358333
753	638.290	44	0.0366667
754	639.137	41	0.0341667
755	639.984	40	0.0333333
756	640.831	31	0.0258333
757	641.677	39	0.0325
758	642.524	47	0.0391667
759	643.371	33	0.0275
760	644.218	47	0.0391667
761	645.065	41	0.0341667
762	645.911	43	0.0358333
763	646.758	37	0.0308333
764	647.605	47	0.0391667
765	648.452	52	0.0433333
766	649.298	47	0.0391667
767	650.145	43	0.0358333
768	650.992	42	0.035
769	651.839	52	0.0433333
770	652.686	33	0.0275
771	653.532	27	0.0225
772	654.379	40	0.0333333
773	655.226	34	0.0283333
774	656.073	43	0.0358333
775	656.919	40	0.0333333
776	657.766	39	0.0325
777	658.613	31	0.0258333
778	659.460	48	0.04
779	660.306	37	0.0308333
780	661.153	43	0.0358333
781	662.000	40	0.0333333
782	662.847	26	0.0216667
783	663.694	50	0.0416667
784	664.540	38	0.0316667
785	665.387	46	0.0383333
786	666.234	35	0.0291667
787	667.081	37	0.0308333
788	667.927	35	0.0291667
789	668.774	38	0.0316667
790	669.621	34	0.0283333
791	670.468	39	0.0325
792	671.315	39	0.0325
793	672.161	29	0.0241667
