#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 08:53:50
# Real time (s): 1245.480
# Live time (s): 1200.000
#
# Total counts:  17444507
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  15538
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
801	678.936	5480	4.56667
802	679.782	5295	4.4125
803	680.629	5186	4.32167
804	681.476	5199	4.3325
805	682.323	5326	4.43833
806	683.169	5322	4.435
807	684.016	5334	4.445
808	684.863	5183	4.31917
809	685.710	5307	4.4225
810	686.556	5197	4.33083
811	687.403	5140	4.28333
812	688.250	5015	4.17917
813	689.097	5147	4.28917
814	689.944	5063	4.21917
815	690.790	5038	4.19833
816	691.637	4897	4.08083
817	692.484	4882	4.06833
818	693.331	4942	4.11833
819	694.177	4994	4.16167
820	695.024	4853	4.04417
821	695.871	4690	3.90833
822	696.718	4786	3.98833
823	697.565	4712	3.92667
824	698.411	4832	4.02667
825	699.258	4666	3.88833
826	700.105	4620	3.85
827	700.952	4627	3.85583
828	701.798	4716	3.93
829	702.645	4623	3.8525
830	703.492	4570	3.80833
831	704.339	4587	3.8225
832	705.186	4301	3.58417
833	706.032	4392	3.66
834	706.879	4449	3.7075
835	707.726	4450	3.70833
836	708.573	4234	3.52833
837	709.419	4285	3.57083
838	710.266	4258	3.54833
839	711.113	4209	3.5075
840	711.960	4098	3.415
841	712.806	4072	3.39333
842	713.653	4014	3.345
843	714.500	3950	3.29167
844	715.347	3952	3.29333
845	716.194	3977	3.31417
846	717.040	3790	3.15833
847	717.887	3814	3.17833
848	718.734	3849	3.2075
849	719.581	3722	3.10167
850	720.427	3786	3.155
851	721.274	3686	3.07167
852	722.121	3638	3.03167
853	722.968	3694	3.07833
854	723.815	3699	3.0825
855	724.661	3552	2.96
856	725.508	3591	2.9925
857	726.355	3522	2.935
858	727.202	3522	2.935
859	728.048	3555	2.9625
860	728.895	3453	2.8775
861	729.742	3462	2.885
862	730.589	3333	2.7775
863	731.436	3344	2.78667
864	732.282	3398	2.83167
865	733.129	3252	2.71
866	733.976	3262	2.71833
867	734.823	3313	2.76083
868	735.669	3290	2.74167
869	736.516	3173	2.64417
870	737.363	3209	2.67417
871	738.210	3152	2.62667
872	739.056	3213	2.6775
873	739.903	3063	2.5525
874	740.750	3085	2.57083
875	741.597	3055	2.54583
876	742.444	2955	2.4625
877	743.290	3011	2.50917
878	744.137	2981	2.48417
879	744.984	2923	2.43583
880	745.831	3009	2.5075
881	746.677	2950	2.45833
882	747.524	2873	2.39417
883	748.371	2834	2.36167
884	749.218	2896	2.41333
885	750.065	2817	2.3475
886	750.911	2814	2.345
887	751.758	2814	2.345
888	752.605	2761	2.30083
889	753.452	2742	2.285
890	754.298	2726	2.27167
891	755.145	2783	2.31917
892	755.992	2677	2.23083
893	756.839	2659	2.21583
894	757.686	2553	2.1275
895	758.532	2615	2.17917
896	759.379	2564	2.13667
897	760.226	2492	2.07667
898	761.073	2606	2.17167
899	761.919	2517	2.0975
900	762.766	2477	2.06417
901	763.613	2575	2.14583
902	764.460	2476	2.06333
903	765.306	2421	2.0175
904	766.153	2572	2.14333
905	767.000	2459	2.04917
906	767.847	2330	1.94167
907	768.694	2386	1.98833
908	769.540	2362	1.96833
909	770.387	2388	1.99
910	771.234	2308	1.92333
