#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 14:03:02
# Real time (s): 1807.320
# Live time (s): 1800.000
#
# Total counts:  180146
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  126
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
730	618.815	12	0.00666667
731	619.661	12	0.00666667
732	620.508	11	0.00611111
733	621.355	10	0.00555556
734	622.202	10	0.00555556
735	623.048	8	0.00444444
736	623.895	13	0.00722222
737	624.742	9	0.005
738	625.589	11	0.00611111
739	626.436	7	0.00388889
740	627.282	15	0.00833333
741	628.129	10	0.00555556
742	628.976	8	0.00444444
743	629.823	6	0.00333333
744	630.669	10	0.00555556
745	631.516	10	0.00555556
746	632.363	10	0.00555556
747	633.210	8	0.00444444
748	634.056	6	0.00333333
749	634.903	7	0.00388889
750	635.750	7	0.00388889
751	636.597	12	0.00666667
752	637.444	9	0.005
753	638.290	8	0.00444444
754	639.137	15	0.00833333
755	639.984	12	0.00666667
756	640.831	11	0.00611111
757	641.677	7	0.00388889
758	642.524	9	0.005
759	643.371	4	0.00222222
760	644.218	2	0.00111111
761	645.065	2	0.00111111
762	645.911	6	0.00333333
763	646.758	3	0.00166667
764	647.605	9	0.005
765	648.452	5	0.00277778
766	649.298	5	0.00277778
767	650.145	7	0.00388889
768	650.992	9	0.005
769	651.839	9	0.005
770	652.686	4	0.00222222
771	653.532	13	0.00722222
772	654.379	8	0.00444444
773	655.226	7	0.00388889
774	656.073	3	0.00166667
775	656.919	8	0.00444444
776	657.766	8	0.00444444
777	658.613	7	0.00388889
778	659.460	7	0.00388889
779	660.306	3	0.00166667
780	661.153	13	0.00722222
781	662.000	11	0.00611111
782	662.847	4	0.00222222
783	663.694	6	0.00333333
784	664.540	5	0.00277778
785	665.387	8	0.00444444
786	666.234	10	0.00555556
787	667.081	7	0.00388889
788	667.927	3	0.00166667
789	668.774	8	0.00444444
790	669.621	2	0.00111111
791	670.468	6	0.00333333
792	671.315	10	0.00555556
793	672.161	10	0.00555556
794	673.008	5	0.00277778
795	673.855	7	0.00388889
796	674.702	7	0.00388889
797	675.548	7	0.00388889
798	676.395	5	0.00277778
799	677.242	5	0.00277778
800	678.089	6	0.00333333
801	678.936	3	0.00166667
802	679.782	6	0.00333333
803	680.629	4	0.00222222
804	681.476	4	0.00222222
805	682.323	3	0.00166667
806	683.169	4	0.00222222
807	684.016	2	0.00111111
808	684.863	7	0.00388889
809	685.710	3	0.00166667
810	686.556	3	0.00166667
811	687.403	8	0.00444444
812	688.250	3	0.00166667
813	689.097	4	0.00222222
814	689.944	5	0.00277778
815	690.790	5	0.00277778
816	691.637	4	0.00222222
817	692.484	6	0.00333333
818	693.331	4	0.00222222
819	694.177	5	0.00277778
820	695.024	3	0.00166667
821	695.871	4	0.00222222
822	696.718	6	0.00333333
823	697.565	5	0.00277778
824	698.411	3	0.00166667
825	699.258	0	0
826	700.105	0	0
827	700.952	2	0.00111111
828	701.798	2	0.00111111
829	702.645	5	0.00277778
830	703.492	6	0.00333333
831	704.339	7	0.00388889
832	705.186	2	0.00111111
833	706.032	5	0.00277778
834	706.879	4	0.00222222
835	707.726	6	0.00333333
836	708.573	8	0.00444444
837	709.419	4	0.00222222
838	710.266	2	0.00111111
839	711.113	1	0.000555556
840	711.960	1	0.000555556
841	712.806	3	0.00166667
842	713.653	0	0
843	714.500	3	0.00166667
844	715.347	1	0.000555556
845	716.194	1	0.000555556
846	717.040	2	0.00111111
847	717.887	4	0.00222222
848	718.734	3	0.00166667
849	719.581	2	0.00111111
850	720.427	5	0.00277778
851	721.274	4	0.00222222
852	722.121	2	0.00111111
853	722.968	4	0.00222222
854	723.815	3	0.00166667
855	724.661	4	0.00222222
856	725.508	2	0.00111111
857	726.355	2	0.00111111
858	727.202	1	0.000555556
859	728.048	4	0.00222222
860	728.895	1	0.000555556
861	729.742	1	0.000555556
862	730.589	6	0.00333333
863	731.436	3	0.00166667
864	732.282	0	0
865	733.129	1	0.000555556
866	733.976	6	0.00333333
867	734.823	0	0
868	735.669	2	0.00111111
869	736.516	2	0.00111111
870	737.363	1	0.000555556
871	738.210	3	0.00166667
872	739.056	2	0.00111111
873	739.903	1	0.000555556
874	740.750	0	0
875	741.597	4	0.00222222
876	742.444	4	0.00222222
877	743.290	2	0.00111111
878	744.137	1	0.000555556
879	744.984	5	0.00277778
880	745.831	1	0.000555556
881	746.677	4	0.00222222
882	747.524	1	0.000555556
883	748.371	2	0.00111111
884	749.218	1	0.000555556
885	750.065	0	0
886	750.911	3	0.00166667
887	751.758	1	0.000555556
888	752.605	3	0.00166667
889	753.452	1	0.000555556
890	754.298	2	0.00111111
891	755.145	0	0
892	755.992	2	0.00111111
893	756.839	2	0.00111111
894	757.686	1	0.000555556
895	758.532	3	0.00166667
896	759.379	0	0
897	760.226	0	0
898	761.073	3	0.00166667
