#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 15:57:57
# Real time (s): 1907.300
# Live time (s): 1800.000
#
# Total counts:  24412704
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  3488
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
719	609.500	696	0.386667
720	610.347	744	0.413333
721	611.194	691	0.383889
722	612.040	725	0.402778
723	612.887	673	0.373889
724	613.734	626	0.347778
725	614.581	675	0.375
726	615.427	629	0.349444
727	616.274	637	0.353889
728	617.121	691	0.383889
729	617.968	658	0.365556
730	618.815	641	0.356111
731	619.661	630	0.35
732	620.508	652	0.362222
733	621.355	648	0.36
734	622.202	655	0.363889
735	623.048	575	0.319444
736	623.895	621	0.345
737	624.742	658	0.365556
738	625.589	554	0.307778
739	626.436	565	0.313889
740	627.282	551	0.306111
741	628.129	574	0.318889
742	628.976	570	0.316667
743	629.823	513	0.285
744	630.669	555	0.308333
745	631.516	539	0.299444
746	632.363	512	0.284444
747	633.210	500	0.277778
748	634.056	482	0.267778
749	634.903	500	0.277778
750	635.750	471	0.261667
751	636.597	491	0.272778
752	637.444	518	0.287778
753	638.290	468	0.26
754	639.137	453	0.251667
755	639.984	444	0.246667
756	640.831	484	0.268889
757	641.677	481	0.267222
758	642.524	478	0.265556
759	643.371	476	0.264444
760	644.218	421	0.233889
761	645.065	456	0.253333
762	645.911	429	0.238333
763	646.758	396	0.22
764	647.605	414	0.23
765	648.452	382	0.212222
766	649.298	391	0.217222
767	650.145	384	0.213333
768	650.992	347	0.192778
769	651.839	360	0.2
770	652.686	372	0.206667
771	653.532	389	0.216111
772	654.379	335	0.186111
773	655.226	332	0.184444
774	656.073	363	0.201667
775	656.919	352	0.195556
776	657.766	326	0.181111
777	658.613	314	0.174444
778	659.460	328	0.182222
