#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 14:35:11
# Real time (s): 1264.240
# Live time (s): 1200.000
#
# Total counts:  18613471
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  16368
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
348	295.347	12124	10.1033
349	296.194	12095	10.0792
350	297.040	12102	10.085
351	297.887	11947	9.95583
352	298.734	12033	10.0275
353	299.581	11858	9.88167
354	300.427	12018	10.015
355	301.274	11881	9.90083
356	302.121	11795	9.82917
357	302.968	11762	9.80167
358	303.815	11996	9.99667
359	304.661	11676	9.73
360	305.508	11809	9.84083
361	306.355	11839	9.86583
362	307.202	11720	9.76667
363	308.048	11624	9.68667
364	308.895	11558	9.63167
365	309.742	11505	9.5875
366	310.589	11715	9.7625
367	311.435	11767	9.80583
368	312.282	11660	9.71667
369	313.129	11534	9.61167
370	313.976	11544	9.62
371	314.823	11683	9.73583
372	315.669	11678	9.73167
373	316.516	11402	9.50167
374	317.363	11445	9.5375
375	318.210	11624	9.68667
376	319.056	11461	9.55083
377	319.903	11515	9.59583
378	320.750	11501	9.58417
379	321.597	11514	9.595
380	322.444	11386	9.48833
381	323.290	11256	9.38
382	324.137	11418	9.515
383	324.984	11467	9.55583
384	325.831	11416	9.51333
385	326.677	11208	9.34
386	327.524	11200	9.33333
387	328.371	11434	9.52833
388	329.218	11404	9.50333
389	330.065	11311	9.42583
390	330.911	11207	9.33917
391	331.758	11363	9.46917
392	332.605	11200	9.33333
393	333.452	11109	9.2575
394	334.298	11300	9.41667
395	335.145	11249	9.37417
396	335.992	11015	9.17917
397	336.839	11249	9.37417
398	337.685	11050	9.20833
399	338.532	11204	9.33667
400	339.379	11145	9.2875
401	340.226	11327	9.43917
402	341.073	10962	9.135
403	341.919	10873	9.06083
404	342.766	11028	9.19
405	343.613	10922	9.10167
406	344.460	11076	9.23
407	345.306	11041	9.20083
408	346.153	11115	9.2625
409	347.000	10864	9.05333
410	347.847	10946	9.12167
411	348.694	10979	9.14917
412	349.540	10863	9.0525
413	350.387	11183	9.31917
414	351.234	11262	9.385
415	352.081	10963	9.13583
416	352.927	11078	9.23167
417	353.774	10966	9.13833
418	354.621	10906	9.08833
419	355.468	11205	9.3375
420	356.315	10996	9.16333
421	357.161	10814	9.01167
422	358.008	10786	8.98833
423	358.855	10993	9.16083
424	359.702	10645	8.87083
425	360.548	10873	9.06083
426	361.395	10820	9.01667
427	362.242	10925	9.10417
428	363.089	10669	8.89083
429	363.935	10824	9.02
430	364.782	10752	8.96
431	365.629	10725	8.9375
432	366.476	10688	8.90667
433	367.323	10722	8.935
434	368.169	10617	8.8475
435	369.016	10541	8.78417
436	369.863	10776	8.98
437	370.710	10719	8.9325
438	371.556	10402	8.66833
439	372.403	10462	8.71833
440	373.250	10672	8.89333
441	374.097	10610	8.84167
442	374.944	10548	8.79
443	375.790	10480	8.73333
444	376.637	10525	8.77083
445	377.484	10609	8.84083
446	378.331	10453	8.71083
447	379.177	10455	8.7125
448	380.024	10523	8.76917
449	380.871	10477	8.73083
450	381.718	10335	8.6125
451	382.565	10437	8.6975
452	383.411	10252	8.54333
453	384.258	10201	8.50083
454	385.105	10207	8.50583
455	385.952	10095	8.4125
456	386.798	10256	8.54667
457	387.645	10349	8.62417
458	388.492	9861	8.2175
459	389.339	9964	8.30333
460	390.185	10071	8.3925
461	391.032	9819	8.1825
462	391.879	9893	8.24417
463	392.726	9703	8.08583
464	393.573	9738	8.115
465	394.419	9948	8.29
466	395.266	9529	7.94083
467	396.113	9499	7.91583
468	396.960	9567	7.9725
469	397.806	9673	8.06083
470	398.653	9461	7.88417
471	399.500	9285	7.7375
472	400.347	9361	7.80083
473	401.194	9308	7.75667
474	402.040	9262	7.71833
475	402.887	9291	7.7425
476	403.734	9184	7.65333
477	404.581	9107	7.58917
478	405.427	9137	7.61417
479	406.274	9046	7.53833
480	407.121	9011	7.50917
481	407.968	8981	7.48417
482	408.815	8969	7.47417
483	409.661	8846	7.37167
484	410.508	8742	7.285
485	411.355	8739	7.2825
486	412.202	8553	7.1275
487	413.048	8744	7.28667
488	413.895	8513	7.09417
489	414.742	8594	7.16167
490	415.589	8497	7.08083
491	416.435	8468	7.05667
492	417.282	8482	7.06833
493	418.129	8361	6.9675
494	418.976	8634	7.195
495	419.823	8430	7.025
496	420.669	8381	6.98417
497	421.516	8424	7.02
498	422.363	8368	6.97333
499	423.210	8294	6.91167
500	424.056	8380	6.98333
501	424.903	8207	6.83917
502	425.750	8305	6.92083
503	426.597	8395	6.99583
504	427.444	8227	6.85583
505	428.290	8165	6.80417
506	429.137	8195	6.82917
507	429.984	8062	6.71833
508	430.831	8083	6.73583
509	431.677	8143	6.78583
510	432.524	8204	6.83667
511	433.371	8245	6.87083
512	434.218	8217	6.8475
513	435.065	8151	6.7925
514	435.911	8191	6.82583
515	436.758	8314	6.92833
516	437.605	8309	6.92417
517	438.452	8247	6.8725
518	439.298	8456	7.04667
519	440.145	8385	6.9875
520	440.992	8395	6.99583
521	441.839	8342	6.95167
522	442.685	8303	6.91917
523	443.532	8380	6.98333
524	444.379	8457	7.0475
525	445.226	8419	7.01583
526	446.073	8350	6.95833
527	446.919	8409	7.0075
528	447.766	8390	6.99167
529	448.613	8640	7.2
530	449.460	8466	7.055
531	450.306	8568	7.14
532	451.153	8677	7.23083
533	452.000	8559	7.1325
534	452.847	8457	7.0475
535	453.694	8389	6.99083
536	454.540	8648	7.20667
537	455.387	8386	6.98833
538	456.234	8433	7.0275
539	457.081	8519	7.09917
540	457.927	8520	7.1
541	458.774	8593	7.16083
542	459.621	8514	7.095
543	460.468	8522	7.10167
544	461.315	8449	7.04083
545	462.161	8493	7.0775
546	463.008	8345	6.95417
547	463.855	8642	7.20167
548	464.702	8372	6.97667
549	465.548	8644	7.20333
550	466.395	8350	6.95833
551	467.242	8388	6.99
552	468.089	8297	6.91417
553	468.935	8318	6.93167
554	469.782	8125	6.77083
555	470.629	8197	6.83083
556	471.476	8036	6.69667
557	472.323	7980	6.65
558	473.169	8054	6.71167
559	474.016	7926	6.605
560	474.863	7775	6.47917
561	475.710	7858	6.54833
562	476.556	7630	6.35833
563	477.403	7604	6.33667
564	478.250	7607	6.33917
565	479.097	7709	6.42417
566	479.944	7514	6.26167
567	480.790	7450	6.20833
568	481.637	7395	6.1625
569	482.484	7337	6.11417
570	483.331	7178	5.98167
571	484.177	6937	5.78083
572	485.024	7065	5.8875
573	485.871	6993	5.8275
574	486.718	6782	5.65167
575	487.565	6813	5.6775
576	488.411	6919	5.76583
577	489.258	6580	5.48333
578	490.105	6600	5.5
