Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,1e-05,,
Horizontal Delay,4e-05,,
Sample Interval,1e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,1,10
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.2,0.02,2
Vertical Position,0,0,0
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
-3.400000e-06,0.032,0,0.8
-3.390000e-06,0.032,0,0.8
-3.380000e-06,0.032,-0.0008,0.8
-3.370000e-06,0.016,0,0.72
-3.360000e-06,0.032,0,0.8
-3.350000e-06,0.032,0,0.72
-3.340000e-06,0.032,0,0.72
-3.330000e-06,0.032,0,0.8
-3.320000e-06,0.032,0,0.72
-3.310000e-06,0.032,0,0.8
-3.300000e-06,0.032,-0.0008,0.8
-3.290000e-06,0.024,0,0.72
-3.280000e-06,0.024,0,0.8
-3.270000e-06,0.024,0,0.8
-3.260000e-06,0.04,0,0.8
-3.250000e-06,0.04,0,0.72
-3.240000e-06,0.032,0,0.8
-3.230000e-06,0.04,0,0.8
-3.220000e-06,0.032,0,0.72
-3.210000e-06,0.032,0,0.8
-3.200000e-06,0.024,0,0.8
-3.190000e-06,0.024,0,0.72
-3.180000e-06,0.032,0,0.72
-3.170000e-06,0.032,0,0.8
-3.160000e-06,0.024,0,0.72
-3.150000e-06,0.032,0,0.72
-3.140000e-06,0.032,0,0.72
-3.130000e-06,0.024,0,0.72
-3.120000e-06,0.024,0,0.8
-3.110000e-06,0.024,0,0.72
-3.100000e-06,0.032,0,0.72
-3.090000e-06,0.032,0.0008,0.64
-3.080000e-06,0.032,-0.0008,0.72
-3.070000e-06,0.024,0,0.72
-3.060000e-06,0.04,0,0.8
-3.050000e-06,0.032,0,0.72
-3.040000e-06,0.024,0,0.72
-3.030000e-06,0.032,0,0.72
-3.020000e-06,0.024,0,0.8
-3.010000e-06,0.032,0,0.8
-3.000000e-06,0.024,0,0.8
-2.990000e-06,0.024,0,0.8
-2.980000e-06,0.032,0,0.8
-2.970000e-06,0.024,0,0.8
-2.960000e-06,0.024,0,0.8
-2.950000e-06,0.04,0,0.72
-2.940000e-06,0.024,0,0.8
-2.930000e-06,0.04,0,0.72
-2.920000e-06,0.024,0,0.8
-2.910000e-06,0.032,0,0.8
-2.900000e-06,0.032,0,0.72
-2.890000e-06,0.032,0,0.8
-2.880000e-06,0.032,0,0.8
-2.870000e-06,0.032,0,0.8
-2.860000e-06,0.024,0,0.8
-2.850000e-06,0.04,0,0.72
-2.840000e-06,0.032,0,0.8
-2.830000e-06,0.032,0,0.72
-2.820000e-06,0.032,0.0008,0.72
-2.810000e-06,0.024,0,0.8
-2.800000e-06,0.024,-0.0008,0.72
-2.790000e-06,0.024,0,0.8
-2.780000e-06,0.024,0,0.72
-2.770000e-06,0.032,0,0.8
-2.760000e-06,0.032,0,0.8
-2.750000e-06,0.032,0,0.8
-2.740000e-06,0.024,0.0008,0.8
-2.730000e-06,0.032,0,0.72
-2.720000e-06,0.04,-0.0008,0.8
-2.710000e-06,0.024,0,0.8
-2.700000e-06,0.032,0,0.72
-2.690000e-06,0.032,0,0.8
-2.680000e-06,0.032,0,0.8
-2.670000e-06,0.024,-0.0008,0.72
-2.660000e-06,0.024,0,0.88
-2.650000e-06,0.032,0,0.64
-2.640000e-06,0.04,0,0.8
-2.630000e-06,0.024,0,0.8
-2.620000e-06,0.024,0,0.8
-2.610000e-06,0.032,0,0.88
-2.600000e-06,0.032,0,0.8
-2.590000e-06,0.032,0,0.72
-2.580000e-06,0.032,0,0.8
-2.570000e-06,0.024,0,0.8
-2.560000e-06,0.024,0,0.8
-2.550000e-06,0.032,0,0.8
-2.540000e-06,0.024,0,0.8
-2.530000e-06,0.024,0,0.64
-2.520000e-06,0.024,0,0.8
-2.510000e-06,0.024,0,0.64
-2.500000e-06,0.024,0,0.72
-2.490000e-06,0.04,0,0.64
-2.480000e-06,0.024,0,0.72
-2.470000e-06,0.04,0,0.8
-2.460000e-06,0.032,0,0.72
-2.450000e-06,0.04,0,0.8
-2.440000e-06,0.032,0,0.8
-2.430000e-06,0.032,0,0.72
-2.420000e-06,0.032,0,0.72
-2.410000e-06,0.032,0,0.8
-2.400000e-06,0.024,0,0.72
-2.390000e-06,0.032,0,0.8
-2.380000e-06,0.04,-0.0008,0.8
-2.370000e-06,0.024,0,0.8
-2.360000e-06,0.032,0,0.72
-2.350000e-06,0.032,0,0.72
-2.340000e-06,0.024,0,0.8
-2.330000e-06,0.04,0,0.8
-2.320000e-06,0.016,0,0.72
-2.310000e-06,0.024,0,0.8
-2.300000e-06,0.024,0,0.8
-2.290000e-06,0.032,0,0.8
-2.280000e-06,0.024,0,0.8
-2.270000e-06,0.04,0,0.8
-2.260000e-06,0.024,0,0.72
-2.250000e-06,0.032,0,0.8
-2.240000e-06,0.032,0,0.8
-2.230000e-06,0.032,0,0.72
-2.220000e-06,0.032,-0.0008,0.8
-2.210000e-06,0.032,-0.0008,0.8
-2.200000e-06,0.032,0,0.72
-2.190000e-06,0.024,0,0.8
-2.180000e-06,0.024,0,0.72
-2.170000e-06,0.032,0,0.72
-2.160000e-06,0.032,-0.0008,0.72
-2.150000e-06,0.032,0,0.8
-2.140000e-06,0.032,0,0.72
-2.130000e-06,0.032,0,0.72
-2.120000e-06,0.04,0,0.8
-2.110000e-06,0.032,0,0.72
-2.100000e-06,0.04,0,0.8
-2.090000e-06,0.04,0,0.72
-2.080000e-06,0.04,0,0.72
-2.070000e-06,0.024,0,0.8
-2.060000e-06,0.024,0,0.72
-2.050000e-06,0.024,0,0.8
-2.040000e-06,0.04,0,0.72
-2.030000e-06,0.032,0,0.8
-2.020000e-06,0.032,0,0.72
-2.010000e-06,0.032,0,0.72
-2.000000e-06,0.024,0,0.64
-1.990000e-06,0.032,0,0.8
-1.980000e-06,0.032,0,0.8
-1.970000e-06,0.024,0,0.72
-1.960000e-06,0.032,0,0.8
-1.950000e-06,0.032,0,0.72
-1.940000e-06,0.032,0,0.8
-1.930000e-06,0.032,0,0.8
-1.920000e-06,0.032,0.0008,0.88
-1.910000e-06,0.032,0,0.8
-1.900000e-06,0.032,0,0.72
-1.890000e-06,0.024,-0.0008,0.8
-1.880000e-06,0.032,0,0.8
-1.870000e-06,0.032,-0.0008,0.72
-1.860000e-06,0.032,0,0.8
-1.850000e-06,0.032,0,0.72
-1.840000e-06,0.032,0,0.64
-1.830000e-06,0.032,-0.0008,0.8
-1.820000e-06,0.032,0,0.8
-1.810000e-06,0.024,0,0.72
-1.800000e-06,0.032,0.0008,0.72
-1.790000e-06,0.032,0,0.8
-1.780000e-06,0.032,0,0.8
-1.770000e-06,0.032,0,0.8
-1.760000e-06,0.024,0,0.8
-1.750000e-06,0.032,0,0.72
-1.740000e-06,0.024,0,0.64
-1.730000e-06,0.032,0,0.72
-1.720000e-06,0.032,-0.0008,0.8
-1.710000e-06,0.032,0,0.72
-1.700000e-06,0.032,0,0.8
-1.690000e-06,0.032,0,0.8
-1.680000e-06,0.032,0,0.8
-1.670000e-06,0.024,0,0.72
-1.660000e-06,0.024,0,0.72
-1.650000e-06,0.024,0,0.8
-1.640000e-06,0.032,0,0.72
-1.630000e-06,0.032,0,0.8
-1.620000e-06,0.032,0,0.72
-1.610000e-06,0.032,0,0.8
-1.600000e-06,0.04,0,0.8
-1.590000e-06,0.032,0,0.8
-1.580000e-06,0.024,0,0.8
-1.570000e-06,0.024,0,0.72
-1.560000e-06,0.032,0,0.72
-1.550000e-06,0.024,0,0.72
-1.540000e-06,0.032,0,0.72
-1.530000e-06,0.024,0,0.8
-1.520000e-06,0.024,0,0.8
-1.510000e-06,0.024,0,0.8
-1.500000e-06,0.04,0.0008,0.8
-1.490000e-06,0.016,0,0.72
-1.480000e-06,0.024,0,0.72
-1.470000e-06,0.032,0,0.72
-1.460000e-06,0.032,0,0.8
-1.450000e-06,0.032,0,0.8
-1.440000e-06,0.024,-0.0008,0.8
-1.430000e-06,0.032,-0.0008,0.8
-1.420000e-06,0.032,0,0.72
-1.410000e-06,0.032,0,0.64
-1.400000e-06,0.024,0,0.8
-1.390000e-06,0.024,0,0.72
-1.380000e-06,0.032,0,0.72
-1.370000e-06,0.024,0,0.64
-1.360000e-06,0.024,0,0.72
-1.350000e-06,0.024,-0.0008,0.8
-1.340000e-06,0.032,0,0.72
-1.330000e-06,0.032,0,0.72
-1.320000e-06,0.032,0,0.8
-1.310000e-06,0.032,0,0.72
-1.300000e-06,0.032,0,0.72
-1.290000e-06,0.032,0,0.72
-1.280000e-06,0.032,0,0.8
-1.270000e-06,0.04,0,0.72
-1.260000e-06,0.024,0,0.72
-1.250000e-06,0.024,0,0.8
-1.240000e-06,0.04,0,0.72
-1.230000e-06,0.024,0,0.72
-1.220000e-06,0.024,0,0.72
-1.210000e-06,0.032,0,0.8
-1.200000e-06,0.032,0,0.8
-1.190000e-06,0.032,0,0.72
-1.180000e-06,0.032,-0.0008,0.72
-1.170000e-06,0.032,0,0.8
-1.160000e-06,0.024,0,0.8
-1.150000e-06,0.032,0,0.8
-1.140000e-06,0.032,0.0008,0.8
-1.130000e-06,0.032,0,0.72
-1.120000e-06,0.024,0,0.8
-1.110000e-06,0.032,0,0.8
-1.100000e-06,0.032,-0.0008,0.72
-1.090000e-06,0.04,0,0.72
-1.080000e-06,0.04,0,0.72
-1.070000e-06,0.032,0,0.72
-1.060000e-06,0.04,0,0.72
-1.050000e-06,0.04,0,0.8
-1.040000e-06,0.024,0,0.88
-1.030000e-06,0.032,0,0.72
-1.020000e-06,0.024,0,0.8
-1.010000e-06,0.04,0,0.72
-1.000000e-06,0.024,0,0.8
-9.900000e-07,0.032,0,0.72
-9.800000e-07,0.032,0,0.72
-9.700000e-07,0.032,0,0.72
-9.600000e-07,0.016,0,0.72
-9.500000e-07,0.032,0,0.72
-9.400000e-07,0.024,0,0.8
-9.300000e-07,0.024,0,0.8
-9.200000e-07,0.032,0,0.72
-9.100000e-07,0.024,0,0.8
-9.000000e-07,0.032,0,0.8
-8.900000e-07,0.024,0,0.8
-8.800000e-07,0.04,0,0.8
-8.700000e-07,0.032,0,0.8
-8.600000e-07,0.032,0,0.8
-8.500000e-07,0.024,0,0.8
-8.400000e-07,0.024,-0.0008,0.8
-8.300000e-07,0.04,0,0.8
-8.200000e-07,0.032,0,0.8
-8.100000e-07,0.032,0,0.72
-8.000000e-07,0.024,0,0.72
-7.900000e-07,0.032,-0.0008,0.8
-7.800000e-07,0.04,0,0.72
-7.700000e-07,0.032,0,0.8
-7.600000e-07,0.032,0,0.72
-7.500000e-07,0.032,0,0.72
-7.400000e-07,0.04,0,0.72
-7.300000e-07,0.024,0,0.8
-7.200000e-07,0.032,0,0.8
-7.100000e-07,0.032,0,0.88
-7.000000e-07,0.024,-0.0008,0.72
-6.900000e-07,0.032,-0.0008,0.8
-6.800000e-07,0.032,0,0.8
-6.700000e-07,0.032,0,0.88
-6.600000e-07,0.032,0,0.8
-6.500000e-07,0.024,0,0.8
-6.400000e-07,0.024,0,0.8
-6.300000e-07,0.024,0,0.8
-6.200000e-07,0.032,0,0.72
-6.100000e-07,0.032,0,0.88
-6.000000e-07,0.024,0,0.8
-5.900000e-07,0.032,0,0.72
-5.800000e-07,0.016,0.0008,0.72
-5.700000e-07,0.032,-0.0008,0.72
-5.600000e-07,0.024,0,0.8
-5.500000e-07,0.032,0,0.8
-5.400000e-07,0.032,0,0.8
-5.300000e-07,0.016,0,0.72
-5.200000e-07,0.024,0,0.72
-5.100000e-07,0.032,0,0.8
-5.000000e-07,0.024,0,0.72
-4.900000e-07,0.032,0,0.8
-4.800000e-07,0.024,0,0.88
-4.700000e-07,0.024,0,0.72
-4.600000e-07,0.024,0,0.8
-4.500000e-07,0.032,0,0.8
-4.400000e-07,0.024,0,0.72
-4.300000e-07,0.04,0,0.72
-4.200000e-07,0.032,0,0.72
-4.100000e-07,0.032,0,0.8
-4.000000e-07,0.032,0,0.8
-3.900000e-07,0.04,0,0.72
-3.800000e-07,0.032,0,0.8
-3.700000e-07,0.024,0,0.72
-3.600000e-07,0.032,0,0.8
-3.500000e-07,0.032,0,0.88
-3.400000e-07,0.024,0,0.8
-3.300000e-07,0.024,0,0.72
-3.200000e-07,0.024,0,0.72
-3.100000e-07,0.032,0,0.8
-3.000000e-07,0.032,0,0.8
-2.900000e-07,0.024,0,0.8
-2.800000e-07,0.032,0,0.8
-2.700000e-07,0.024,0,0.72
-2.600000e-07,0.024,0,0.8
-2.500000e-07,0.032,0,0.8
-2.400000e-07,0.024,0,0.8
-2.300000e-07,0.032,0,0.8
-2.200000e-07,0.032,0,0.8
-2.100000e-07,0.032,0,0.8
-2.000000e-07,0.032,0,0.8
-1.900000e-07,0.032,0,0.8
-1.800000e-07,0.032,0.0008,0.8
-1.700000e-07,0.024,0,0.8
-1.600000e-07,0.032,-0.0008,0.72
-1.500000e-07,0.024,-0.0008,0.8
-1.400000e-07,0.032,-0.0008,0.8
-1.300000e-07,0.024,0,0.72
-1.200000e-07,0.024,0,0.8
-1.100000e-07,0.024,0,0.72
-1.000000e-07,0.04,0,0.8
-9.000000e-08,0.024,0,0.64
-8.000000e-08,0.016,0,0.72
-7.000000e-08,0.032,0,0.72
-6.000000e-08,0.04,0,0.8
-5.000000e-08,0.032,0,0.8
-4.000000e-08,0.032,0,0.8
-3.000000e-08,0.024,0,0.8
-2.000000e-08,0.024,0,0.72
-1.000000e-08,0.032,0.0048,0.72
-0.000000e+00,0.032,0.0136,0.8
1.000000e-08,0.04,0.0176,0.8
2.000000e-08,0.032,0.0216,0.72
3.000000e-08,0.032,0.0216,0.8
4.000000e-08,0.032,0.0208,0.88
5.000000e-08,0.032,0.02,0.72
6.000000e-08,0.032,0.0192,0.72
7.000000e-08,0.032,0.016,0.96
8.000000e-08,0.024,0.0136,1.92
9.000000e-08,0.04,0.012,3.28
1.000000e-07,0.032,0.0088,4
1.100000e-07,0.04,0.0088,4.16
1.200000e-07,0.056,0.0072,4.16
1.300000e-07,0.08,0.0056,4.32
1.400000e-07,0.096,0.0048,4.24
1.500000e-07,0.12,0.004,4.24
1.600000e-07,0.144,0.004,4.24
1.700000e-07,0.168,0.0032,4.24
1.800000e-07,0.184,0.0024,4.16
1.900000e-07,0.2,0.0032,4.24
2.000000e-07,0.232,0.0016,4.16
2.100000e-07,0.248,0.0008,4.16
2.200000e-07,0.28,0.0016,4.16
2.300000e-07,0.296,0.0008,4.24
2.400000e-07,0.32,0,4.16
2.500000e-07,0.336,0.0016,4.16
2.600000e-07,0.36,0.0008,4.16
2.700000e-07,0.384,0.0008,4.24
2.800000e-07,0.4,0,4.24
2.900000e-07,0.424,0,4.24
3.000000e-07,0.44,0.0008,4.16
3.100000e-07,0.456,0,4.16
3.200000e-07,0.472,0,4.24
3.300000e-07,0.48,0,4.16
3.400000e-07,0.472,0,4.24
3.500000e-07,0.48,0,4.16
3.600000e-07,0.472,0,4.16
3.700000e-07,0.472,0,4.08
3.800000e-07,0.472,0,4.08
3.900000e-07,0.472,0,4.16
4.000000e-07,0.472,0,4.16
4.100000e-07,0.472,0,4.16
4.200000e-07,0.48,-0.0008,4.08
4.300000e-07,0.472,0,4.08
4.400000e-07,0.472,0,4.24
4.500000e-07,0.48,0,4.08
4.600000e-07,0.472,0,4.16
4.700000e-07,0.472,0,4.08
4.800000e-07,0.48,0,4.16
4.900000e-07,0.472,0,4.08
5.000000e-07,0.48,0,4.08
5.100000e-07,0.48,0,4.08
5.200000e-07,0.48,0,4.08
5.300000e-07,0.48,0,4.08
5.400000e-07,0.464,0,4.08
5.500000e-07,0.48,0,4.08
5.600000e-07,0.472,0,4.16
5.700000e-07,0.48,0,4.16
5.800000e-07,0.464,0,4.08
5.900000e-07,0.472,0,4.08
6.000000e-07,0.472,0,4.08
6.100000e-07,0.472,0,4.08
6.200000e-07,0.472,0,4.08
6.300000e-07,0.464,0.0008,4.08
6.400000e-07,0.464,0,4
6.500000e-07,0.472,0,4.08
6.600000e-07,0.472,0,4.08
6.700000e-07,0.48,0,4.16
6.800000e-07,0.472,0,4
6.900000e-07,0.472,0,4.08
7.000000e-07,0.472,0,4
7.100000e-07,0.472,0,4.08
7.200000e-07,0.472,0,4
7.300000e-07,0.472,0,4
7.400000e-07,0.472,0,4
7.500000e-07,0.48,0,4
7.600000e-07,0.472,0,3.92
7.700000e-07,0.472,0,3.84
7.800000e-07,0.472,0,3.84
7.900000e-07,0.472,0,3.76
8.000000e-07,0.48,0,3.6
8.100000e-07,0.472,0,3.6
8.200000e-07,0.472,0,3.6
8.300000e-07,0.472,0,3.44
8.400000e-07,0.472,0,3.36
8.500000e-07,0.472,0,3.28
8.600000e-07,0.464,0,3.2
8.700000e-07,0.464,0,2.96
8.800000e-07,0.48,0,2.88
8.900000e-07,0.48,0,2.72
9.000000e-07,0.472,0,2.64
9.100000e-07,0.472,-0.0008,2.48
9.200000e-07,0.472,-0.0008,2.32
9.300000e-07,0.472,-0.0008,2.16
9.400000e-07,0.48,0,2.08
9.500000e-07,0.48,0,1.76
9.600000e-07,0.472,0,1.6
9.700000e-07,0.472,0,1.36
9.800000e-07,0.472,0,1.28
9.900000e-07,0.464,0,1.04
1.000000e-06,0.472,0,0.88
1.010000e-06,0.472,0,0.88
1.020000e-06,0.472,0,0.8
1.030000e-06,0.472,0,0.88
1.040000e-06,0.472,-0.0008,0.8
1.050000e-06,0.472,0,0.88
1.060000e-06,0.464,0,0.8
1.070000e-06,0.464,-0.0008,0.88
1.080000e-06,0.48,0,0.8
1.090000e-06,0.472,0,0.8
1.100000e-06,0.472,0,0.8
1.110000e-06,0.472,0,0.8
1.120000e-06,0.48,0,0.8
1.130000e-06,0.472,0,0.8
1.140000e-06,0.472,0,0.72
1.150000e-06,0.464,0,0.8
1.160000e-06,0.472,0,0.72
1.170000e-06,0.472,0,0.8
1.180000e-06,0.48,0,0.8
1.190000e-06,0.48,0,0.8
1.200000e-06,0.472,0,0.8
1.210000e-06,0.472,0,0.72
1.220000e-06,0.472,0,0.72
1.230000e-06,0.464,0,0.8
1.240000e-06,0.472,0,0.8
1.250000e-06,0.464,0,0.72
1.260000e-06,0.472,0,0.8
1.270000e-06,0.472,0,0.72
1.280000e-06,0.464,0,0.72
1.290000e-06,0.464,0,0.8
1.300000e-06,0.472,0,0.8
1.310000e-06,0.48,0,0.8
1.320000e-06,0.464,0,0.8
1.330000e-06,0.48,0,0.8
1.340000e-06,0.472,0,0.8
1.350000e-06,0.472,0,0.8
1.360000e-06,0.472,0,0.72
1.370000e-06,0.464,0,0.8
1.380000e-06,0.472,0,0.8
1.390000e-06,0.472,0,0.8
1.400000e-06,0.472,0.0008,0.8
1.410000e-06,0.48,0,0.8
1.420000e-06,0.472,0,0.8
1.430000e-06,0.472,0,0.72
1.440000e-06,0.472,0,0.8
1.450000e-06,0.472,-0.0008,0.8
1.460000e-06,0.472,0,0.8
1.470000e-06,0.48,0,0.8
1.480000e-06,0.464,0,0.8
1.490000e-06,0.464,0,0.88
1.500000e-06,0.464,0,0.8
1.510000e-06,0.472,0,0.8
1.520000e-06,0.472,0,0.8
1.530000e-06,0.464,0,0.72
1.540000e-06,0.464,0,0.8
1.550000e-06,0.472,0,0.8
1.560000e-06,0.464,0,0.72
1.570000e-06,0.472,0,0.8
1.580000e-06,0.464,0,0.8
1.590000e-06,0.464,0,0.72
1.600000e-06,0.472,0,0.8
1.610000e-06,0.472,0,0.72
1.620000e-06,0.48,0,0.8
1.630000e-06,0.472,0,0.72
1.640000e-06,0.472,0,0.8
1.650000e-06,0.464,0,0.72
1.660000e-06,0.472,0,0.72
1.670000e-06,0.464,0,0.8
1.680000e-06,0.472,-0.0008,0.72
1.690000e-06,0.464,0,0.8
1.700000e-06,0.464,0,0.8
1.710000e-06,0.472,0,0.72
1.720000e-06,0.48,0,0.8
1.730000e-06,0.464,0,0.8
1.740000e-06,0.472,0.0008,0.8
1.750000e-06,0.464,0,0.8
1.760000e-06,0.472,0,0.72
1.770000e-06,0.464,0,0.72
1.780000e-06,0.472,0,0.8
1.790000e-06,0.464,0,0.72
1.800000e-06,0.464,0,0.8
1.810000e-06,0.472,0,0.8
1.820000e-06,0.464,0,0.8
1.830000e-06,0.472,-0.0008,0.72
1.840000e-06,0.472,0,0.8
1.850000e-06,0.472,0,0.8
1.860000e-06,0.464,0,0.88
1.870000e-06,0.464,0,0.72
1.880000e-06,0.472,0,0.8
1.890000e-06,0.464,0,0.72
1.900000e-06,0.464,-0.0008,0.8
1.910000e-06,0.464,0,0.8
1.920000e-06,0.472,0,0.72
1.930000e-06,0.464,0,0.8
1.940000e-06,0.464,0,0.8
1.950000e-06,0.464,-0.0008,0.8
1.960000e-06,0.472,0,0.72
1.970000e-06,0.464,0.0008,0.8
1.980000e-06,0.472,0,0.8
1.990000e-06,0.472,0,0.72
2.000000e-06,0.464,0,0.72
2.010000e-06,0.464,0,0.72
2.020000e-06,0.472,0,0.8
2.030000e-06,0.472,0,0.72
2.040000e-06,0.472,0,0.64
2.050000e-06,0.472,0,0.8
2.060000e-06,0.48,0,0.72
2.070000e-06,0.472,0,0.8
2.080000e-06,0.464,0,0.72
2.090000e-06,0.472,0,0.8
2.100000e-06,0.472,0,0.8
2.110000e-06,0.464,0,0.88
2.120000e-06,0.464,0,0.8
2.130000e-06,0.464,0,0.8
2.140000e-06,0.464,-0.0008,0.8
2.150000e-06,0.464,0,0.72
2.160000e-06,0.464,0,0.88
2.170000e-06,0.464,0,0.8
2.180000e-06,0.48,0,0.72
2.190000e-06,0.472,-0.0008,0.72
2.200000e-06,0.472,0,0.72
2.210000e-06,0.472,0,0.8
2.220000e-06,0.472,0,0.8
2.230000e-06,0.464,0,0.72
2.240000e-06,0.472,0,0.8
2.250000e-06,0.464,0,0.8
2.260000e-06,0.472,0,0.8
2.270000e-06,0.464,0,0.8
2.280000e-06,0.464,0,0.72
2.290000e-06,0.464,0,0.72
2.300000e-06,0.472,0,0.72
2.310000e-06,0.472,-0.0008,0.8
2.320000e-06,0.464,-0.0008,0.72
2.330000e-06,0.464,0,0.72
2.340000e-06,0.464,-0.0008,0.8
2.350000e-06,0.472,0,0.8
2.360000e-06,0.472,0,0.72
2.370000e-06,0.464,0,0.72
2.380000e-06,0.472,0,0.8
2.390000e-06,0.472,0,0.8
2.400000e-06,0.464,0.0008,0.72
2.410000e-06,0.472,0,0.72
2.420000e-06,0.464,0,0.8
2.430000e-06,0.464,0,0.8
2.440000e-06,0.464,0,0.8
2.450000e-06,0.472,-0.0008,0.72
2.460000e-06,0.464,0,0.72
2.470000e-06,0.464,0,0.72
2.480000e-06,0.464,0,0.72
2.490000e-06,0.464,0,0.8
2.500000e-06,0.464,0,0.8
2.510000e-06,0.464,0,0.72
2.520000e-06,0.464,0,0.72
2.530000e-06,0.464,-0.0008,0.72
2.540000e-06,0.472,0,0.8
2.550000e-06,0.464,0,0.72
2.560000e-06,0.464,0,0.72
2.570000e-06,0.472,0,0.72
2.580000e-06,0.464,0,0.8
2.590000e-06,0.456,0,0.72
2.600000e-06,0.472,0,0.8
2.610000e-06,0.464,0,0.8
2.620000e-06,0.464,0,0.72
2.630000e-06,0.464,0,0.72
2.640000e-06,0.464,0,0.8
2.650000e-06,0.464,0,0.72
2.660000e-06,0.472,0,0.8
2.670000e-06,0.464,0,0.88
2.680000e-06,0.464,0,0.72
2.690000e-06,0.464,0,0.72
2.700000e-06,0.464,0,0.72
2.710000e-06,0.464,0,0.8
2.720000e-06,0.472,0,0.72
2.730000e-06,0.464,0,0.8
2.740000e-06,0.464,-0.0008,0.72
2.750000e-06,0.464,0,0.72
2.760000e-06,0.464,0,0.8
2.770000e-06,0.464,0,0.8
2.780000e-06,0.464,0,0.72
2.790000e-06,0.464,0,0.8
2.800000e-06,0.464,0,0.8
2.810000e-06,0.464,0,0.8
2.820000e-06,0.464,0,0.72
2.830000e-06,0.472,0,0.8
2.840000e-06,0.472,0,0.8
2.850000e-06,0.464,0,0.8
2.860000e-06,0.464,0,0.8
2.870000e-06,0.464,0,0.72
2.880000e-06,0.472,0,0.8
2.890000e-06,0.472,0,0.72
2.900000e-06,0.464,0,0.8
2.910000e-06,0.472,0,0.72
2.920000e-06,0.464,0,0.8
2.930000e-06,0.472,0,0.8
2.940000e-06,0.464,0,0.72
2.950000e-06,0.464,0,0.72
2.960000e-06,0.464,0,0.8
2.970000e-06,0.464,0,0.8
2.980000e-06,0.464,0,0.8
2.990000e-06,0.472,0,0.72
3.000000e-06,0.464,0,0.8
3.010000e-06,0.464,-0.0008,0.72
3.020000e-06,0.464,-0.0008,0.72
3.030000e-06,0.464,0,0.64
3.040000e-06,0.464,0,0.72
3.050000e-06,0.464,0,0.8
3.060000e-06,0.464,0,0.8
3.070000e-06,0.472,0,0.8
3.080000e-06,0.464,0,0.72
3.090000e-06,0.464,0.0008,0.8
3.100000e-06,0.464,0,0.8
3.110000e-06,0.464,0,0.72
3.120000e-06,0.464,0,0.8
3.130000e-06,0.464,0,0.72
3.140000e-06,0.464,0,0.8
3.150000e-06,0.464,0,0.8
3.160000e-06,0.464,0,0.8
3.170000e-06,0.464,0,0.72
3.180000e-06,0.464,0,0.72
3.190000e-06,0.464,-0.0008,0.72
3.200000e-06,0.464,0,0.72
3.210000e-06,0.464,0,0.72
3.220000e-06,0.464,0,0.72
3.230000e-06,0.464,-0.0008,0.8
3.240000e-06,0.472,0,0.72
3.250000e-06,0.464,0,0.72
3.260000e-06,0.464,-0.0008,0.8
3.270000e-06,0.464,0,0.8
3.280000e-06,0.456,0,0.72
3.290000e-06,0.464,0,0.8
3.300000e-06,0.464,0,0.8
3.310000e-06,0.464,0,0.8
3.320000e-06,0.464,0.0008,0.72
3.330000e-06,0.464,0,0.8
3.340000e-06,0.464,0,0.64
3.350000e-06,0.464,-0.0008,0.8
3.360000e-06,0.464,0,0.8
3.370000e-06,0.456,0,0.72
3.380000e-06,0.464,0,0.8
3.390000e-06,0.464,0,0.72
3.400000e-06,0.472,0,0.8
3.410000e-06,0.464,0,0.72
3.420000e-06,0.456,0,0.8
3.430000e-06,0.472,0,0.8
3.440000e-06,0.464,0,0.8
3.450000e-06,0.456,0,0.8
3.460000e-06,0.456,0,0.72
3.470000e-06,0.456,0,0.72
3.480000e-06,0.464,0,0.8
3.490000e-06,0.464,0,0.8
3.500000e-06,0.464,0,0.72
3.510000e-06,0.464,0,0.8
3.520000e-06,0.464,0,0.8
3.530000e-06,0.464,0,0.8
3.540000e-06,0.464,0,0.72
3.550000e-06,0.464,0,0.8
3.560000e-06,0.464,0,0.8
3.570000e-06,0.464,0,0.8
3.580000e-06,0.464,0,0.8
3.590000e-06,0.464,0,0.8
3.600000e-06,0.456,0,0.72
3.610000e-06,0.456,0,0.8
3.620000e-06,0.464,0,0.8
3.630000e-06,0.464,0,0.72
3.640000e-06,0.464,0,0.8
3.650000e-06,0.464,0.0008,0.72
3.660000e-06,0.464,0,0.8
3.670000e-06,0.464,0,0.8
3.680000e-06,0.472,0,0.72
3.690000e-06,0.464,0,0.72
3.700000e-06,0.456,0,0.72
3.710000e-06,0.472,-0.0008,0.72
3.720000e-06,0.456,0,0.64
3.730000e-06,0.456,0,0.8
3.740000e-06,0.456,-0.0008,0.72
3.750000e-06,0.464,0,0.8
3.760000e-06,0.464,0,0.8
3.770000e-06,0.464,0,0.8
3.780000e-06,0.464,0,0.72
3.790000e-06,0.464,0,0.72
3.800000e-06,0.464,0,0.8
3.810000e-06,0.464,0,0.8
3.820000e-06,0.464,0,0.8
3.830000e-06,0.456,0,0.72
3.840000e-06,0.464,0,0.72
3.850000e-06,0.464,0,0.8
3.860000e-06,0.464,0,0.8
