Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,4e-07
Horizontal Delay,0
Sample Interval,4e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0
,
,
,
Label,
TIME,CH1
-1.654800e-06,-0.0004
-1.654400e-06,0
-1.654000e-06,-0.0004
-1.653600e-06,-0.0004
-1.653200e-06,0
-1.652800e-06,-0.0004
-1.652400e-06,-0.0004
-1.652000e-06,-0.0004
-1.651600e-06,-0.0004
-1.651200e-06,0
-1.650800e-06,-0.0004
-1.650400e-06,-0.0004
-1.650000e-06,-0.0004
-1.649600e-06,-0.0004
-1.649200e-06,-0.0004
-1.648800e-06,-0.0004
-1.648400e-06,-0.0004
-1.648000e-06,-0.0004
-1.647600e-06,-0.0004
-1.647200e-06,-0.0004
-1.646800e-06,-0.0004
-1.646400e-06,-0.0004
-1.646000e-06,-0.0004
-1.645600e-06,-0.0004
-1.645200e-06,-0.0004
-1.644800e-06,-0.0004
-1.644400e-06,0
-1.644000e-06,-0.0004
-1.643600e-06,-0.0004
-1.643200e-06,-0.0004
-1.642800e-06,-0.0004
-1.642400e-06,-0.0004
-1.642000e-06,-0.0004
-1.641600e-06,-0.0004
-1.641200e-06,-0.0004
-1.640800e-06,-0.0004
-1.640400e-06,-0.0004
-1.640000e-06,0
-1.639600e-06,-0.0008
-1.639200e-06,-0.0004
-1.638800e-06,0
-1.638400e-06,-0.0004
-1.638000e-06,-0.0004
-1.637600e-06,-0.0004
-1.637200e-06,-0.0004
-1.636800e-06,0
-1.636400e-06,0
-1.636000e-06,-0.0004
-1.635600e-06,-0.0004
-1.635200e-06,-0.0004
-1.634800e-06,-0.0004
-1.634400e-06,0
-1.634000e-06,-0.0004
-1.633600e-06,-0.0004
-1.633200e-06,-0.0004
-1.632800e-06,-0.0004
-1.632400e-06,-0.0004
-1.632000e-06,-0.0004
-1.631600e-06,-0.0004
-1.631200e-06,-0.0004
-1.630800e-06,-0.0004
-1.630400e-06,-0.0004
-1.630000e-06,-0.0008
-1.629600e-06,-0.0004
-1.629200e-06,-0.0004
-1.628800e-06,-0.0004
-1.628400e-06,-0.0004
-1.628000e-06,-0.0004
-1.627600e-06,-0.0004
-1.627200e-06,-0.0004
-1.626800e-06,-0.0004
-1.626400e-06,0
-1.626000e-06,-0.0004
-1.625600e-06,-0.0004
-1.625200e-06,-0.0004
-1.624800e-06,0
-1.624400e-06,-0.0004
-1.624000e-06,-0.0004
-1.623600e-06,-0.0004
-1.623200e-06,-0.0004
-1.622800e-06,-0.0004
-1.622400e-06,0
-1.622000e-06,-0.0004
-1.621600e-06,-0.0004
-1.621200e-06,-0.0004
-1.620800e-06,-0.0004
-1.620400e-06,-0.0004
-1.620000e-06,-0.0004
-1.619600e-06,-0.0004
-1.619200e-06,-0.0004
-1.618800e-06,-0.0004
-1.618400e-06,-0.0004
-1.618000e-06,-0.0004
-1.617600e-06,-0.0004
-1.617200e-06,-0.0004
-1.616800e-06,0
-1.616400e-06,-0.0004
-1.616000e-06,-0.0004
-1.615600e-06,-0.0004
-1.615200e-06,0
-1.614800e-06,-0.0004
-1.614400e-06,-0.0004
-1.614000e-06,-0.0004
-1.613600e-06,-0.0004
-1.613200e-06,-0.0004
-1.612800e-06,-0.0004
-1.612400e-06,-0.0004
-1.612000e-06,-0.0004
-1.611600e-06,-0.0004
-1.611200e-06,0
-1.610800e-06,-0.0004
-1.610400e-06,-0.0004
-1.610000e-06,-0.0004
-1.609600e-06,-0.0004
-1.609200e-06,0
-1.608800e-06,-0.0004
-1.608400e-06,-0.0004
-1.608000e-06,-0.0004
-1.607600e-06,-0.0004
-1.607200e-06,-0.0004
-1.606800e-06,-0.0004
-1.606400e-06,-0.0004
-1.606000e-06,-0.0004
-1.605600e-06,-0.0004
-1.605200e-06,0
-1.604800e-06,-0.0008
-1.604400e-06,-0.0004
-1.604000e-06,-0.0004
-1.603600e-06,-0.0004
-1.603200e-06,-0.0004
-1.602800e-06,-0.0004
-1.602400e-06,-0.0004
-1.602000e-06,-0.0004
-1.601600e-06,-0.0004
-1.601200e-06,-0.0004
-1.600800e-06,-0.0004
-1.600400e-06,-0.0004
-1.600000e-06,-0.0004
-1.599600e-06,-0.0004
-1.599200e-06,0
-1.598800e-06,-0.0004
-1.598400e-06,-0.0004
-1.598000e-06,-0.0004
-1.597600e-06,-0.0004
-1.597200e-06,0
-1.596800e-06,-0.0004
-1.596400e-06,-0.0008
-1.596000e-06,-0.0004
-1.595600e-06,-0.0004
-1.595200e-06,-0.0004
-1.594800e-06,-0.0004
-1.594400e-06,-0.0004
-1.594000e-06,0
-1.593600e-06,-0.0004
-1.593200e-06,0
-1.592800e-06,-0.0004
-1.592400e-06,0
-1.592000e-06,-0.0004
-1.591600e-06,0
-1.591200e-06,-0.0004
-1.590800e-06,-0.0004
-1.590400e-06,-0.0008
-1.590000e-06,-0.0004
-1.589600e-06,-0.0004
-1.589200e-06,-0.0004
-1.588800e-06,-0.0004
-1.588400e-06,-0.0004
-1.588000e-06,-0.0004
-1.587600e-06,-0.0004
-1.587200e-06,-0.0004
-1.586800e-06,-0.0004
-1.586400e-06,-0.0004
-1.586000e-06,-0.0004
-1.585600e-06,0
-1.585200e-06,-0.0004
-1.584800e-06,-0.0004
-1.584400e-06,-0.0004
-1.584000e-06,-0.0004
-1.583600e-06,-0.0004
-1.583200e-06,-0.0004
-1.582800e-06,-0.0004
-1.582400e-06,0
-1.582000e-06,-0.0004
-1.581600e-06,-0.0004
-1.581200e-06,-0.0004
-1.580800e-06,-0.0004
-1.580400e-06,-0.0004
-1.580000e-06,-0.0004
-1.579600e-06,-0.0004
-1.579200e-06,-0.0004
-1.578800e-06,-0.0004
-1.578400e-06,-0.0004
-1.578000e-06,-0.0004
-1.577600e-06,-0.0004
-1.577200e-06,-0.0004
-1.576800e-06,-0.0004
-1.576400e-06,-0.0004
-1.576000e-06,-0.0004
-1.575600e-06,-0.0004
-1.575200e-06,-0.0004
-1.574800e-06,-0.0004
-1.574400e-06,-0.0004
-1.574000e-06,-0.0004
-1.573600e-06,-0.0004
-1.573200e-06,-0.0004
-1.572800e-06,-0.0004
-1.572400e-06,0
-1.572000e-06,-0.0004
-1.571600e-06,-0.0004
-1.571200e-06,-0.0004
-1.570800e-06,-0.0004
-1.570400e-06,-0.0004
-1.570000e-06,-0.0004
-1.569600e-06,-0.0004
-1.569200e-06,0
-1.568800e-06,-0.0004
-1.568400e-06,-0.0004
-1.568000e-06,-0.0004
-1.567600e-06,-0.0004
-1.567200e-06,-0.0004
-1.566800e-06,-0.0004
-1.566400e-06,-0.0004
-1.566000e-06,-0.0004
-1.565600e-06,-0.0004
-1.565200e-06,-0.0004
-1.564800e-06,-0.0004
-1.564400e-06,-0.0004
-1.564000e-06,-0.0004
-1.563600e-06,-0.0004
-1.563200e-06,-0.0004
-1.562800e-06,-0.0004
-1.562400e-06,-0.0004
-1.562000e-06,-0.0004
-1.561600e-06,-0.0004
-1.561200e-06,-0.0004
-1.560800e-06,-0.0004
-1.560400e-06,-0.0004
-1.560000e-06,-0.0004
-1.559600e-06,-0.0004
-1.559200e-06,-0.0004
-1.558800e-06,-0.0008
-1.558400e-06,-0.0004
-1.558000e-06,-0.0008
-1.557600e-06,-0.0004
-1.557200e-06,-0.0004
-1.556800e-06,-0.0004
-1.556400e-06,-0.0004
-1.556000e-06,-0.0004
-1.555600e-06,-0.0004
-1.555200e-06,-0.0004
-1.554800e-06,-0.0004
-1.554400e-06,0
-1.554000e-06,-0.0008
-1.553600e-06,-0.0008
-1.553200e-06,-0.0004
-1.552800e-06,-0.0004
-1.552400e-06,-0.0004
-1.552000e-06,-0.0004
-1.551600e-06,-0.0004
-1.551200e-06,-0.0004
-1.550800e-06,-0.0008
-1.550400e-06,-0.0004
-1.550000e-06,-0.0004
-1.549600e-06,-0.0004
-1.549200e-06,-0.0004
-1.548800e-06,-0.0004
-1.548400e-06,-0.0004
-1.548000e-06,-0.0004
-1.547600e-06,-0.0004
-1.547200e-06,-0.0004
-1.546800e-06,-0.0004
-1.546400e-06,-0.0004
-1.546000e-06,-0.0004
-1.545600e-06,-0.0004
-1.545200e-06,-0.0004
-1.544800e-06,-0.0004
-1.544400e-06,-0.0008
-1.544000e-06,-0.0004
-1.543600e-06,-0.0004
-1.543200e-06,-0.0004
-1.542800e-06,-0.0004
-1.542400e-06,-0.0004
-1.542000e-06,-0.0004
-1.541600e-06,-0.0012
-1.541200e-06,-0.0008
-1.540800e-06,0
-1.540400e-06,-0.0004
-1.540000e-06,-0.0004
-1.539600e-06,-0.0004
-1.539200e-06,-0.0004
-1.538800e-06,-0.0004
-1.538400e-06,-0.0004
-1.538000e-06,-0.0004
-1.537600e-06,-0.0004
-1.537200e-06,-0.0004
-1.536800e-06,-0.0004
-1.536400e-06,-0.0008
-1.536000e-06,-0.0004
-1.535600e-06,-0.0008
-1.535200e-06,-0.0008
-1.534800e-06,-0.0004
-1.534400e-06,-0.0004
-1.534000e-06,-0.0004
-1.533600e-06,-0.0004
-1.533200e-06,-0.0004
-1.532800e-06,-0.0004
-1.532400e-06,-0.0004
-1.532000e-06,-0.0004
-1.531600e-06,-0.0008
-1.531200e-06,-0.0008
-1.530800e-06,-0.0004
-1.530400e-06,-0.0004
-1.530000e-06,-0.0004
-1.529600e-06,-0.0004
-1.529200e-06,-0.0004
-1.528800e-06,-0.0004
-1.528400e-06,-0.0004
-1.528000e-06,-0.0004
-1.527600e-06,-0.0004
-1.527200e-06,-0.0008
-1.526800e-06,-0.0004
-1.526400e-06,-0.0004
-1.526000e-06,0
-1.525600e-06,-0.0004
-1.525200e-06,-0.0004
-1.524800e-06,-0.0004
-1.524400e-06,-0.0004
-1.524000e-06,-0.0004
-1.523600e-06,-0.0004
-1.523200e-06,-0.0004
-1.522800e-06,-0.0004
-1.522400e-06,-0.0004
-1.522000e-06,-0.0008
-1.521600e-06,0
-1.521200e-06,-0.0004
-1.520800e-06,-0.0004
-1.520400e-06,-0.0004
-1.520000e-06,-0.0004
-1.519600e-06,-0.0004
-1.519200e-06,-0.0004
-1.518800e-06,-0.0004
-1.518400e-06,-0.0004
-1.518000e-06,-0.0004
-1.517600e-06,-0.0004
-1.517200e-06,-0.0004
-1.516800e-06,-0.0004
-1.516400e-06,0
-1.516000e-06,-0.0004
-1.515600e-06,-0.0004
-1.515200e-06,-0.0004
-1.514800e-06,-0.0004
-1.514400e-06,-0.0004
-1.514000e-06,-0.0004
-1.513600e-06,-0.0004
-1.513200e-06,-0.0004
-1.512800e-06,-0.0004
-1.512400e-06,-0.0004
-1.512000e-06,-0.0004
-1.511600e-06,-0.0004
-1.511200e-06,-0.0004
-1.510800e-06,-0.0004
-1.510400e-06,-0.0004
-1.510000e-06,-0.0008
-1.509600e-06,-0.0004
-1.509200e-06,0
-1.508800e-06,-0.0004
-1.508400e-06,-0.0004
-1.508000e-06,-0.0004
-1.507600e-06,-0.0004
-1.507200e-06,-0.0004
-1.506800e-06,0
-1.506400e-06,-0.0004
-1.506000e-06,-0.0004
-1.505600e-06,0
-1.505200e-06,-0.0004
-1.504800e-06,-0.0008
-1.504400e-06,-0.0008
-1.504000e-06,-0.0004
-1.503600e-06,-0.0004
-1.503200e-06,0
-1.502800e-06,-0.0004
-1.502400e-06,0
-1.502000e-06,-0.0004
-1.501600e-06,-0.0008
-1.501200e-06,-0.0004
-1.500800e-06,-0.0004
-1.500400e-06,-0.0004
-1.500000e-06,-0.0004
-1.499600e-06,-0.0008
-1.499200e-06,-0.0004
-1.498800e-06,-0.0004
-1.498400e-06,-0.0004
-1.498000e-06,-0.0004
-1.497600e-06,-0.0004
-1.497200e-06,-0.0004
-1.496800e-06,-0.0004
-1.496400e-06,-0.0004
-1.496000e-06,-0.0004
-1.495600e-06,-0.0004
-1.495200e-06,-0.0004
-1.494800e-06,0
-1.494400e-06,-0.0004
-1.494000e-06,-0.0004
-1.493600e-06,-0.0004
-1.493200e-06,-0.0004
-1.492800e-06,-0.0004
-1.492400e-06,-0.0004
-1.492000e-06,-0.0004
-1.491600e-06,-0.0004
-1.491200e-06,-0.0008
-1.490800e-06,-0.0004
-1.490400e-06,-0.0004
-1.490000e-06,-0.0004
-1.489600e-06,-0.0004
-1.489200e-06,0
-1.488800e-06,-0.0004
-1.488400e-06,-0.0004
-1.488000e-06,-0.0004
-1.487600e-06,-0.0004
-1.487200e-06,0
-1.486800e-06,-0.0004
-1.486400e-06,-0.0004
-1.486000e-06,-0.0004
-1.485600e-06,-0.0004
-1.485200e-06,-0.0004
-1.484800e-06,-0.0004
-1.484400e-06,-0.0004
-1.484000e-06,-0.0004
-1.483600e-06,-0.0004
-1.483200e-06,0
-1.482800e-06,0
-1.482400e-06,-0.0004
-1.482000e-06,-0.0004
-1.481600e-06,-0.0004
-1.481200e-06,-0.0004
-1.480800e-06,-0.0004
-1.480400e-06,-0.0004
-1.480000e-06,-0.0004
-1.479600e-06,-0.0004
-1.479200e-06,-0.0008
-1.478800e-06,-0.0004
-1.478400e-06,-0.0004
-1.478000e-06,-0.0004
-1.477600e-06,-0.0008
-1.477200e-06,-0.0004
-1.476800e-06,0
-1.476400e-06,-0.0004
-1.476000e-06,-0.0004
-1.475600e-06,-0.0004
-1.475200e-06,-0.0004
-1.474800e-06,-0.0004
-1.474400e-06,-0.0004
-1.474000e-06,-0.0004
-1.473600e-06,-0.0004
-1.473200e-06,-0.0004
-1.472800e-06,-0.0004
-1.472400e-06,-0.0004
-1.472000e-06,-0.0004
-1.471600e-06,-0.0004
-1.471200e-06,-0.0004
-1.470800e-06,-0.0004
-1.470400e-06,-0.0004
-1.470000e-06,-0.0004
-1.469600e-06,-0.0004
-1.469200e-06,-0.0004
-1.468800e-06,-0.0004
-1.468400e-06,-0.0004
-1.468000e-06,-0.0004
-1.467600e-06,-0.0004
-1.467200e-06,-0.0004
-1.466800e-06,-0.0004
-1.466400e-06,-0.0004
-1.466000e-06,-0.0004
-1.465600e-06,-0.0004
-1.465200e-06,-0.0008
-1.464800e-06,-0.0004
-1.464400e-06,-0.0004
-1.464000e-06,-0.0004
-1.463600e-06,-0.0004
-1.463200e-06,-0.0004
-1.462800e-06,-0.0004
-1.462400e-06,-0.0004
-1.462000e-06,-0.0004
-1.461600e-06,-0.0004
-1.461200e-06,-0.0004
-1.460800e-06,-0.0004
-1.460400e-06,-0.0004
-1.460000e-06,-0.0004
-1.459600e-06,-0.0004
-1.459200e-06,-0.0004
-1.458800e-06,-0.0004
-1.458400e-06,-0.0004
-1.458000e-06,-0.0004
-1.457600e-06,-0.0004
-1.457200e-06,-0.0004
-1.456800e-06,-0.0004
-1.456400e-06,-0.0004
-1.456000e-06,-0.0004
-1.455600e-06,-0.0004
-1.455200e-06,-0.0004
-1.454800e-06,-0.0004
-1.454400e-06,-0.0004
-1.454000e-06,-0.0004
-1.453600e-06,-0.0004
-1.453200e-06,-0.0004
-1.452800e-06,-0.0004
-1.452400e-06,-0.0004
-1.452000e-06,-0.0004
-1.451600e-06,-0.0004
-1.451200e-06,-0.0004
-1.450800e-06,-0.0004
-1.450400e-06,-0.0008
-1.450000e-06,-0.0004
-1.449600e-06,-0.0004
-1.449200e-06,-0.0004
-1.448800e-06,-0.0004
-1.448400e-06,-0.0004
-1.448000e-06,-0.0008
-1.447600e-06,-0.0004
-1.447200e-06,-0.0004
-1.446800e-06,-0.0004
-1.446400e-06,-0.0004
-1.446000e-06,-0.0004
-1.445600e-06,-0.0004
-1.445200e-06,-0.0004
-1.444800e-06,-0.0004
-1.444400e-06,0
-1.444000e-06,-0.0004
-1.443600e-06,-0.0004
-1.443200e-06,-0.0004
-1.442800e-06,-0.0004
-1.442400e-06,-0.0004
-1.442000e-06,-0.0004
-1.441600e-06,0
-1.441200e-06,-0.0004
-1.440800e-06,-0.0004
-1.440400e-06,-0.0004
-1.440000e-06,-0.0004
-1.439600e-06,-0.0004
-1.439200e-06,-0.0004
-1.438800e-06,-0.0004
-1.438400e-06,-0.0004
-1.438000e-06,-0.0004
-1.437600e-06,-0.0008
-1.437200e-06,-0.0004
-1.436800e-06,-0.0004
-1.436400e-06,-0.0004
-1.436000e-06,-0.0004
-1.435600e-06,-0.0004
-1.435200e-06,-0.0004
-1.434800e-06,-0.0004
-1.434400e-06,-0.0004
-1.434000e-06,-0.0004
-1.433600e-06,-0.0004
-1.433200e-06,-0.0008
-1.432800e-06,-0.0004
-1.432400e-06,-0.0004
-1.432000e-06,-0.0004
-1.431600e-06,-0.0004
-1.431200e-06,-0.0004
-1.430800e-06,-0.0004
-1.430400e-06,-0.0004
-1.430000e-06,-0.0004
-1.429600e-06,-0.0004
-1.429200e-06,-0.0004
-1.428800e-06,-0.0004
-1.428400e-06,-0.0004
-1.428000e-06,-0.0004
-1.427600e-06,-0.0004
-1.427200e-06,-0.0004
-1.426800e-06,-0.0004
-1.426400e-06,-0.0004
-1.426000e-06,-0.0004
-1.425600e-06,0
-1.425200e-06,0
-1.424800e-06,-0.0004
-1.424400e-06,-0.0004
-1.424000e-06,-0.0004
-1.423600e-06,0
-1.423200e-06,-0.0004
-1.422800e-06,-0.0004
-1.422400e-06,-0.0004
-1.422000e-06,-0.0004
-1.421600e-06,-0.0004
-1.421200e-06,-0.0004
-1.420800e-06,-0.0004
-1.420400e-06,-0.0004
-1.420000e-06,0
-1.419600e-06,0
-1.419200e-06,0
-1.418800e-06,-0.0004
-1.418400e-06,-0.0004
-1.418000e-06,-0.0004
-1.417600e-06,-0.0004
-1.417200e-06,-0.0004
-1.416800e-06,-0.0004
-1.416400e-06,-0.0004
-1.416000e-06,-0.0004
-1.415600e-06,-0.0004
-1.415200e-06,-0.0004
-1.414800e-06,-0.0004
-1.414400e-06,-0.0004
-1.414000e-06,-0.0004
-1.413600e-06,-0.0004
-1.413200e-06,-0.0004
-1.412800e-06,-0.0004
-1.412400e-06,-0.0004
-1.412000e-06,-0.0004
-1.411600e-06,-0.0004
-1.411200e-06,-0.0004
-1.410800e-06,-0.0004
-1.410400e-06,0
-1.410000e-06,-0.0004
-1.409600e-06,-0.0004
-1.409200e-06,-0.0004
-1.408800e-06,-0.0004
-1.408400e-06,-0.0004
-1.408000e-06,-0.0004
-1.407600e-06,-0.0004
-1.407200e-06,-0.0004
-1.406800e-06,-0.0004
-1.406400e-06,-0.0004
-1.406000e-06,-0.0004
-1.405600e-06,-0.0004
-1.405200e-06,-0.0004
-1.404800e-06,-0.0004
-1.404400e-06,-0.0004
-1.404000e-06,-0.0004
-1.403600e-06,-0.0004
-1.403200e-06,0
-1.402800e-06,-0.0004
-1.402400e-06,-0.0004
-1.402000e-06,-0.0004
-1.401600e-06,0
-1.401200e-06,-0.0004
-1.400800e-06,-0.0004
-1.400400e-06,-0.0008
-1.400000e-06,-0.0004
-1.399600e-06,-0.0004
-1.399200e-06,-0.0004
-1.398800e-06,-0.0004
-1.398400e-06,-0.0004
-1.398000e-06,-0.0004
-1.397600e-06,-0.0004
-1.397200e-06,-0.0004
-1.396800e-06,-0.0004
-1.396400e-06,0
-1.396000e-06,-0.0004
-1.395600e-06,-0.0004
-1.395200e-06,-0.0004
-1.394800e-06,-0.0004
-1.394400e-06,-0.0004
-1.394000e-06,-0.0004
-1.393600e-06,-0.0004
-1.393200e-06,-0.0004
-1.392800e-06,-0.0004
-1.392400e-06,-0.0004
-1.392000e-06,-0.0004
-1.391600e-06,-0.0004
-1.391200e-06,-0.0004
-1.390800e-06,-0.0004
-1.390400e-06,-0.0004
-1.390000e-06,-0.0004
-1.389600e-06,-0.0004
-1.389200e-06,-0.0004
-1.388800e-06,-0.0004
-1.388400e-06,-0.0004
-1.388000e-06,-0.0004
-1.387600e-06,-0.0004
-1.387200e-06,-0.0004
-1.386800e-06,-0.0004
-1.386400e-06,-0.0004
-1.386000e-06,-0.0004
-1.385600e-06,-0.0004
-1.385200e-06,-0.0004
-1.384800e-06,-0.0004
-1.384400e-06,-0.0004
-1.384000e-06,-0.0008
-1.383600e-06,-0.0004
-1.383200e-06,-0.0004
-1.382800e-06,-0.0004
-1.382400e-06,-0.0004
-1.382000e-06,-0.0004
-1.381600e-06,-0.0004
-1.381200e-06,-0.0004
-1.380800e-06,-0.0004
-1.380400e-06,-0.0004
-1.380000e-06,-0.0004
-1.379600e-06,-0.0004
-1.379200e-06,-0.0004
-1.378800e-06,-0.0004
-1.378400e-06,-0.0004
-1.378000e-06,-0.0004
-1.377600e-06,-0.0004
-1.377200e-06,-0.0004
-1.376800e-06,-0.0004
-1.376400e-06,-0.0004
-1.376000e-06,-0.0004
-1.375600e-06,-0.0004
-1.375200e-06,-0.0004
-1.374800e-06,-0.0004
-1.374400e-06,-0.0004
-1.374000e-06,-0.0008
-1.373600e-06,-0.0004
-1.373200e-06,-0.0004
-1.372800e-06,-0.0004
-1.372400e-06,-0.0008
-1.372000e-06,-0.0004
-1.371600e-06,-0.0004
-1.371200e-06,-0.0004
-1.370800e-06,0
-1.370400e-06,-0.0004
-1.370000e-06,-0.0004
-1.369600e-06,-0.0004
-1.369200e-06,-0.0008
-1.368800e-06,-0.0004
-1.368400e-06,-0.0004
-1.368000e-06,-0.0004
-1.367600e-06,-0.0004
-1.367200e-06,-0.0004
-1.366800e-06,-0.0004
-1.366400e-06,-0.0004
-1.366000e-06,-0.0004
-1.365600e-06,-0.0004
-1.365200e-06,-0.0004
-1.364800e-06,-0.0004
-1.364400e-06,0
-1.364000e-06,-0.0004
-1.363600e-06,-0.0004
-1.363200e-06,-0.0004
-1.362800e-06,-0.0004
-1.362400e-06,-0.0004
-1.362000e-06,-0.0004
-1.361600e-06,0
-1.361200e-06,-0.0004
-1.360800e-06,-0.0004
-1.360400e-06,-0.0004
-1.360000e-06,-0.0008
-1.359600e-06,-0.0004
-1.359200e-06,-0.0004
-1.358800e-06,-0.0004
-1.358400e-06,-0.0004
-1.358000e-06,-0.0004
-1.357600e-06,-0.0004
-1.357200e-06,-0.0004
-1.356800e-06,-0.0008
-1.356400e-06,-0.0004
-1.356000e-06,-0.0004
-1.355600e-06,-0.0004
-1.355200e-06,0
-1.354800e-06,-0.0008
-1.354400e-06,-0.0004
-1.354000e-06,-0.0008
-1.353600e-06,-0.0004
-1.353200e-06,-0.0004
-1.352800e-06,-0.0004
-1.352400e-06,-0.0004
-1.352000e-06,-0.0004
-1.351600e-06,-0.0004
-1.351200e-06,-0.0004
-1.350800e-06,-0.0004
-1.350400e-06,-0.0004
-1.350000e-06,-0.0004
-1.349600e-06,-0.0004
-1.349200e-06,-0.0004
-1.348800e-06,-0.0008
-1.348400e-06,-0.0004
-1.348000e-06,-0.0004
-1.347600e-06,-0.0004
-1.347200e-06,-0.0004
-1.346800e-06,-0.0004
-1.346400e-06,-0.0004
-1.346000e-06,-0.0004
-1.345600e-06,-0.0004
-1.345200e-06,-0.0004
-1.344800e-06,-0.0004
-1.344400e-06,-0.0004
-1.344000e-06,-0.0004
-1.343600e-06,-0.0008
-1.343200e-06,-0.0004
-1.342800e-06,-0.0004
-1.342400e-06,-0.0004
-1.342000e-06,-0.0004
-1.341600e-06,0
-1.341200e-06,0
-1.340800e-06,-0.0004
-1.340400e-06,-0.0004
-1.340000e-06,-0.0004
-1.339600e-06,-0.0004
-1.339200e-06,-0.0004
-1.338800e-06,-0.0004
-1.338400e-06,-0.0004
-1.338000e-06,-0.0004
-1.337600e-06,-0.0004
-1.337200e-06,-0.0004
-1.336800e-06,-0.0004
-1.336400e-06,-0.0008
-1.336000e-06,-0.0004
-1.335600e-06,-0.0004
-1.335200e-06,0
-1.334800e-06,-0.0004
-1.334400e-06,-0.0004
-1.334000e-06,-0.0004
-1.333600e-06,-0.0004
-1.333200e-06,-0.0004
-1.332800e-06,-0.0004
-1.332400e-06,-0.0004
-1.332000e-06,-0.0004
-1.331600e-06,-0.0004
-1.331200e-06,-0.0004
-1.330800e-06,0
-1.330400e-06,-0.0004
-1.330000e-06,-0.0004
-1.329600e-06,-0.0004
-1.329200e-06,-0.0004
-1.328800e-06,-0.0004
-1.328400e-06,-0.0008
-1.328000e-06,-0.0004
-1.327600e-06,-0.0004
-1.327200e-06,-0.0004
-1.326800e-06,-0.0008
-1.326400e-06,-0.0004
-1.326000e-06,-0.0004
-1.325600e-06,-0.0004
-1.325200e-06,-0.0004
-1.324800e-06,-0.0004
-1.324400e-06,-0.0004
-1.324000e-06,-0.0004
-1.323600e-06,0
-1.323200e-06,-0.0004
-1.322800e-06,-0.0004
-1.322400e-06,-0.0004
-1.322000e-06,-0.0004
-1.321600e-06,-0.0004
-1.321200e-06,-0.0004
-1.320800e-06,-0.0004
-1.320400e-06,-0.0004
-1.320000e-06,0
-1.319600e-06,-0.0004
-1.319200e-06,-0.0004
-1.318800e-06,-0.0004
-1.318400e-06,-0.0004
-1.318000e-06,-0.0004
-1.317600e-06,-0.0004
-1.317200e-06,-0.0004
-1.316800e-06,-0.0004
-1.316400e-06,-0.0004
-1.316000e-06,-0.0004
-1.315600e-06,-0.0004
-1.315200e-06,-0.0004
-1.314800e-06,-0.0004
-1.314400e-06,-0.0004
-1.314000e-06,-0.0004
-1.313600e-06,-0.0004
-1.313200e-06,-0.0004
-1.312800e-06,0
-1.312400e-06,-0.0004
-1.312000e-06,-0.0004
-1.311600e-06,-0.0004
-1.311200e-06,-0.0004
-1.310800e-06,0
-1.310400e-06,0
-1.310000e-06,-0.0004
-1.309600e-06,-0.0004
-1.309200e-06,-0.0004
-1.308800e-06,-0.0004
-1.308400e-06,-0.0004
-1.308000e-06,-0.0004
-1.307600e-06,-0.0004
-1.307200e-06,-0.0004
-1.306800e-06,-0.0004
-1.306400e-06,-0.0008
-1.306000e-06,-0.0004
-1.305600e-06,-0.0004
-1.305200e-06,-0.0004
-1.304800e-06,-0.0004
-1.304400e-06,-0.0004
-1.304000e-06,-0.0004
-1.303600e-06,-0.0004
-1.303200e-06,-0.0004
-1.302800e-06,-0.0004
-1.302400e-06,-0.0004
-1.302000e-06,-0.0004
-1.301600e-06,-0.0004
-1.301200e-06,-0.0004
-1.300800e-06,-0.0004
-1.300400e-06,-0.0004
-1.300000e-06,-0.0008
-1.299600e-06,-0.0004
-1.299200e-06,-0.0004
-1.298800e-06,0
-1.298400e-06,-0.0004
-1.298000e-06,-0.0004
-1.297600e-06,-0.0004
-1.297200e-06,-0.0004
-1.296800e-06,-0.0008
-1.296400e-06,-0.0004
-1.296000e-06,-0.0004
-1.295600e-06,-0.0008
-1.295200e-06,-0.0004
-1.294800e-06,-0.0004
-1.294400e-06,-0.0004
-1.294000e-06,-0.0004
-1.293600e-06,-0.0004
-1.293200e-06,-0.0008
-1.292800e-06,-0.0008
-1.292400e-06,-0.0004
-1.292000e-06,-0.0004
-1.291600e-06,-0.0004
-1.291200e-06,0
-1.290800e-06,-0.0004
-1.290400e-06,-0.0004
-1.290000e-06,-0.0004
-1.289600e-06,-0.0004
-1.289200e-06,-0.0004
-1.288800e-06,-0.0008
-1.288400e-06,-0.0004
-1.288000e-06,-0.0004
-1.287600e-06,-0.0004
-1.287200e-06,-0.0004
-1.286800e-06,-0.0004
-1.286400e-06,-0.0004
-1.286000e-06,-0.0004
-1.285600e-06,-0.0004
-1.285200e-06,-0.0004
-1.284800e-06,-0.0004
-1.284400e-06,-0.0004
-1.284000e-06,-0.0004
-1.283600e-06,-0.0004
-1.283200e-06,-0.0004
-1.282800e-06,0
-1.282400e-06,-0.0004
-1.282000e-06,-0.0004
-1.281600e-06,0
-1.281200e-06,-0.0004
-1.280800e-06,-0.0004
-1.280400e-06,-0.0008
-1.280000e-06,-0.0004
-1.279600e-06,-0.0004
-1.279200e-06,-0.0004
